"GND","100","99.9","99.8","99.7","99.6","99.5","99","98.5","98","97.5","97","95"
40.05,1.728037189307826e-7,1.728037189307826e-7,7.396038377863033e-7,1.949995884260015e-6,4.0729870244463925e-6,7.391674862451159e-6,0.00005243262628935785,0.0001413375833926135,0.0003517174574228836,0.0006235315145641467,0.001123617361251058,0.004880485954184192
39.949999999999996,1.742265294392764e-7,1.742265294392764e-7,7.456805442905941e-7,1.9659832427479024e-6,4.106308846799894e-6,7.452018301458178e-6,0.00005285610143751962,0.0001424692882871026,0.00035450327827553016,0.0006284272987953197,0.001132343254175255,0.0049168951488242785
39.849999999999994,1.7566463220027956e-7,1.7566463220027956e-7,7.51822423162401e-7,1.9821416976152115e-6,4.1399865132299346e-6,7.513004762648152e-6,0.0000532840405243454,0.00014361281875832657,0.0003573178892899151,0.0006333732290471988,0.0011411575227620412,0.004953658050583091
39.75,1.7711823021421635e-7,1.7711823021421635e-7,7.580303376893237e-7,1.998473510361979e-6,4.174024717017238e-6,7.574642708565786e-6,0.00005371650165866171,0.00014476832738469437,0.0003601616577749116,0.0006383699391674398,0.0011500612694929804,0.004990778892521562
39.65,1.7858752969179756e-7,1.7858752969179756e-7,7.643051647817042e-7,2.0149809780976104e-6,4.208428225181872e-6,7.636940734426521e-6,0.00005415354385023769,0.00014593596908918385,0.0003630349566193285,0.0006434180728821831,0.0011590556171328591,0.00502826196788378
39.55,1.800727401129825e-7,1.800727401129825e-7,7.706477952222868e-7,2.0316664341920588e-6,4.243201879828748e-6,7.699907570532048e-6,0.00005459522702609523,0.00014711590118117156,0.00036593816439030834,0.0006485182832874541,0.001168141702583297,0.0050661116310880185
39.449999999999996,1.815740742871736e-7,1.815740742871736e-7,7.770591339210873e-7,2.048532248940568e-6,4.278350599521091e-6,7.763552084735035e-6,0.000055041612047004716,0.0001483082833991031,0.0003688716654337013,0.0006536712334701576,0.001177320680386613,0.005104332298735736
39.349999999999994,1.8309174841467599e-7,1.8309174841467599e-7,7.835401001756049e-7,2.065580830242313e-6,4.313879380682564e-6,7.827883284959365e-6,0.00005549276072439502,0.0001495132779540815,0.00037183584997646204,0.0006588775965684845,0.0011865937223775303,0.005142928450639871
39.25,1.846259821494491e-7,1.846259821494491e-7,7.900916279364962e-7,2.0828146242932567e-6,4.349793299028677e-6,7.892910321764514e-6,0.000055948735837597154,0.00015073104957424673,0.0003748311142311122,0.0006641380560579041,0.0011959620179836446,0.0051819046308724925
39.15,1.8617699866318125e-7,1.8617699866318125e-7,7.967146660788337e-7,2.100236116293539e-6,4.386097511028183e-6,7.958642490971964e-6,0.000056409601151443954,0.00015196176555016592,0.00037785786050231475,0.0006694533054948411,0.0012054267745318567,0.00522126544883177
39.05,1.8774502471072023e-7,1.8774502471072023e-7,8.034101786790931e-7,2.1178478311697723e-6,4.422797255395184e-6,8.025089236342396e-6,0.000056875421434234786,0.00015320559578110306,0.0003809164972956128,0.0006748240493557026,0.0012149892175608724,0.005261015580329466
38.949999999999996,1.8933029069688993e-7,1.8933029069688993e-7,8.101791452979983e-7,2.1356523343125766e-6,4.459897854612648e-6,8.09226015231005e-6,0.00005734626247607335,0.00015446271282225133,0.00038400743942837727,0.0006802510027878703,0.001224650591139921,0.005301159768698834
38.849999999999994,1.9093303074472768e-7,1.9093303074472768e-7,8.170225612693637e-7,2.1536522323297234e-6,4.4974047164881e-6,8.160164986774627e-6,0.00005782219110758725,0.00015573329193294003,0.00038713110814301774,0.0006857348919103669,0.0012344121581938147,0.005341702825923527
38.75,1.9255348276517501e-7,1.9255348276517501e-7,8.239414379950777e-7,2.1718501738152467e-6,4.535323335742216e-6,8.228813643952152e-6,0.00005830327521903843,0.00015701751112583807,0.0003902879312225034,0.0006912764540091979,0.0012442752008345,0.005382649633787844
38.65,1.9419188852825772e-7,1.9419188852825772e-7,8.309368032463726e-7,2.19024885013492e-6,4.573659295631165e-6,8.298216187286232e-6,0.00005878958377983359,0.00015831555121717815,0.00039347834310825313,0.0006968764377366731,0.0012542410206992595,0.0054240051450490925
38.55,1.9584849373578966e-7,1.9584849373578966e-7,8.380097014715329e-7,2.2088509962284717e-6,4.612418269603414e-6,8.368382842421043e-6,0.000059281186858443775,0.00015962759587802406,0.00039670278502044337,0.0007025356033147707,0.0012643109392956782,0.005465774384632156
38.449999999999996,1.9752354809563816e-7,1.9752354809563816e-7,8.451611941101921e-7,2.227659391428959e-6,4.651606022991902e-6,8.439324000237645e-6,0.00005977815564274321,0.00016095383168660655,0.000399961705080794,0.0007082547227426436,0.0012744862983535582,0.005507962450846805
