qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00000_p0_s5_c92.31,99.96352322404371,0.986560048586557,1464,100.0,1464,920,1464,920,920.0,1462,920.0,1462,920.0,1462,920.0,1462,920.0,1462,920.0,1462,920.0,1462,920.0,1462,920.0,1462,920.0,1462,AG-435-F03_gnd00000_p0_s0_c92.31_AG-435-F03_gnd00000_p0_s5_c92.31,AG-435-F03_gnd00000_p0_s5_c92.31,AG-435-F03_gnd00000_p0_s0_c92.31,1.0,1.0,1.0,0.0,"(0.99, 1.0]"
AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00000_p10_s2_c86.81,100.0,0.0,1306,100.0,1309,818,1464,920,813.0,1306,813.0,1306,813.0,1306,813.0,1306,813.0,1306,813.0,1306,813.0,1306,813.0,1306,813.0,1306,813.0,1306,AG-435-F03_gnd00000_p0_s0_c92.31_AG-435-F03_gnd00000_p10_s2_c86.81,AG-435-F03_gnd00000_p10_s2_c86.81,AG-435-F03_gnd00000_p0_s0_c92.31,1.0,1.0,0.8955086517506751,0.0,"(0.99, 1.0]"
AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00000_p15_s3_c81.32,99.95717562149157,1.0688948075380362,1247,100.0,1247,778,1464,920,773.0,1245,773.0,1245,773.0,1245,773.0,1245,773.0,1245,773.0,1245,773.0,1245,773.0,1245,773.0,1245,773.0,1245,AG-435-F03_gnd00000_p0_s0_c92.31_AG-435-F03_gnd00000_p15_s3_c81.32,AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00000_p15_s3_c81.32,1.0,0.8440787428075203,1.0,0.0,"(0.99, 1.0]"
AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00000_p17_s1_c67.77,100.0,0.0,1205,100.0,1207,755,1464,920,752.0,1205,752.0,1205,752.0,1205,752.0,1205,752.0,1205,752.0,1205,752.0,1205,752.0,1205,752.0,1205,752.0,1205,AG-435-F03_gnd00000_p0_s0_c92.31_AG-435-F03_gnd00000_p17_s1_c67.77,AG-435-F03_gnd00000_p17_s1_c67.77,AG-435-F03_gnd00000_p0_s0_c92.31,1.0,1.0,0.8257233337234418,0.0,"(0.99, 1.0]"
AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00000_p20_s4_c82.42,99.95364409722222,1.1120583064175023,1152,100.0,1153,707,1464,920,707.0,1150,707.0,1150,707.0,1150,707.0,1150,707.0,1150,707.0,1150,707.0,1150,707.0,1150,707.0,1150,707.0,1150,AG-435-F03_gnd00000_p0_s0_c92.31_AG-435-F03_gnd00000_p20_s4_c82.42,AG-435-F03_gnd00000_p20_s4_c82.42,AG-435-F03_gnd00000_p0_s0_c92.31,1.0,0.9999826812686664,0.7934091990335468,0.0,"(0.99, 1.0]"
AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00005_p0_s0_c92.31,99.91615105946684,0.9907605424832076,1463,100.0,1463,920,1464,920,712.0,1173,881.0,1365,908.0,1431,918.0,1450,918.0,1453,920.0,1461,920.0,1461,920.0,1461,920.0,1461,920.0,1461,AG-435-F03_gnd00000_p0_s0_c92.31_AG-435-F03_gnd00005_p0_s0_c92.31,AG-435-F03_gnd00005_p0_s0_c92.31,AG-435-F03_gnd00000_p0_s0_c92.31,0.999551310782241,0.9999951524989216,0.9999951524989216,0.04,"(0.99, 1.0]"
AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00005_p13_s2_c81.87,99.91093680884676,1.0642333182566301,1266,100.0,1266,791,1464,920,606.0,1014,752.0,1180,778.0,1239,788.0,1256,788.0,1258,790.0,1264,790.0,1264,790.0,1264,790.0,1264,790.0,1264,AG-435-F03_gnd00000_p0_s0_c92.31_AG-435-F03_gnd00005_p13_s2_c81.87,AG-435-F03_gnd00005_p13_s2_c81.87,AG-435-F03_gnd00000_p0_s0_c92.31,0.9995412801932368,0.9999960220125912,0.864906377441669,0.05,"(0.99, 1.0]"
AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00005_p16_s4_c80.22,99.95254269293925,0.08575832297152702,1218,100.0,1220,768,1464,920,589.0,975,732.0,1138,758.0,1194,767.0,1210,767.0,1213,767.0,1218,767.0,1218,767.0,1218,767.0,1218,767.0,1218,AG-435-F03_gnd00000_p0_s0_c92.31_AG-435-F03_gnd00005_p16_s4_c80.22,AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00005_p16_s4_c80.22,0.9995415345699832,0.8340049430660998,0.9999645340057026,0.05,"(0.99, 1.0]"
AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00005_p17_s1_c67.77,99.95302572614108,0.08905321583883075,1205,100.0,1207,755,1464,920,592.0,976,719.0,1122,743.0,1179,752.0,1197,752.0,1199,752.0,1205,752.0,1205,752.0,1205,752.0,1205,752.0,1205,AG-435-F03_gnd00000_p0_s0_c92.31_AG-435-F03_gnd00005_p17_s1_c67.77,AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00005_p17_s1_c67.77,0.9995530153321976,0.8257198712226713,0.9999983322659836,0.04,"(0.99, 1.0]"
AG-435-F03_gnd00000_p0_s0_c92.31,AG-435-F03_gnd00005_p2_s3_c88.91,99.9518794425087,0.09142264773302788,1435,100.0,1437,898,1464,920,691.0,1149,859.0,1339,885.0,1403,895.0,1422,895.0,1426,897.0,1435,897.0,1435,897.0,1435,897.0,1435,897.0,1435,AG-435-F03_gnd00000_p0_s0_c92.31_AG-435-F03_gnd00005_p2_s3_c88.91,AG-435-F03_gnd00005_p2_s3_c88.91,AG-435-F03_gnd00000_p0_s0_c92.31,0.9995470114122684,0.9999964669254762,0.974389266801612,0.05,"(0.99, 1.0]"
