qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-892-F15_gnd00000_p0_s0_c98.8,AG-892-F15_gnd00000_p0_s2_c98.8,100.0,0.0,1500,100.0,1501,947,1501,947,947.0,1500,947.0,1500,947.0,1500,947.0,1500,947.0,1500,947.0,1500,947.0,1500,947.0,1500,947.0,1500,947.0,1500,AG-892-F15_gnd00000_p0_s0_c98.8_AG-892-F15_gnd00000_p0_s2_c98.8,AG-892-F15_gnd00000_p0_s0_c98.8,AG-892-F15_gnd00000_p0_s2_c98.8,1.0,1.0,1.0,0.0,"(0.99, 1.0]"
AG-892-F15_gnd00000_p0_s0_c98.8,AG-892-F15_gnd00000_p20_s1_c81.93,100.0,0.0,1204,100.0,1212,745,1501,947,743.0,1204,743.0,1204,743.0,1204,743.0,1204,743.0,1204,743.0,1204,743.0,1204,743.0,1204,743.0,1204,743.0,1204,AG-892-F15_gnd00000_p0_s0_c98.8_AG-892-F15_gnd00000_p20_s1_c81.93,AG-892-F15_gnd00000_p20_s1_c81.93,AG-892-F15_gnd00000_p0_s0_c98.8,1.0,1.0,0.7957046349662582,0.0,"(0.99, 1.0]"
AG-892-F15_gnd00000_p0_s0_c98.8,AG-892-F15_gnd00000_p20_s3_c77.71,100.0,0.0,1210,100.0,1211,743,1501,947,742.0,1210,742.0,1210,742.0,1210,742.0,1210,742.0,1210,742.0,1210,742.0,1210,742.0,1210,742.0,1210,742.0,1210,AG-892-F15_gnd00000_p0_s0_c98.8_AG-892-F15_gnd00000_p20_s3_c77.71,AG-892-F15_gnd00000_p20_s3_c77.71,AG-892-F15_gnd00000_p0_s0_c98.8,1.0,0.9999740509121104,0.7949474208557378,0.0,"(0.99, 1.0]"
AG-892-F15_gnd00000_p0_s0_c98.8,AG-892-F15_gnd00000_p8_s4_c89.16,100.0,0.0,1380,100.0,1382,864,1501,947,859.0,1380,859.0,1380,859.0,1380,859.0,1380,859.0,1380,859.0,1380,859.0,1380,859.0,1380,859.0,1380,859.0,1380,AG-892-F15_gnd00000_p0_s0_c98.8_AG-892-F15_gnd00000_p8_s4_c89.16,AG-892-F15_gnd00000_p8_s4_c89.16,AG-892-F15_gnd00000_p0_s0_c98.8,1.0,1.0,0.913760612985578,0.0,"(0.99, 1.0]"
AG-892-F15_gnd00000_p0_s0_c98.8,AG-892-F15_gnd00000_p9_s5_c95.18,100.0,0.0,1367,100.0,1368,855,1501,947,852.0,1367,852.0,1367,852.0,1367,852.0,1367,852.0,1367,852.0,1367,852.0,1367,852.0,1367,852.0,1367,852.0,1367,AG-892-F15_gnd00000_p0_s0_c98.8_AG-892-F15_gnd00000_p9_s5_c95.18,AG-892-F15_gnd00000_p9_s5_c95.18,AG-892-F15_gnd00000_p0_s0_c98.8,1.0,0.9999826894735476,0.9051750359819845,0.0,"(0.99, 1.0]"
AG-892-F15_gnd00000_p0_s0_c98.8,AG-892-F15_gnd00005_p0_s0_c98.8,99.952884,0.09313951823602139,1500,100.0,1501,947,1501,947,733.0,1211,909.0,1409,937.0,1467,944.0,1483,945.0,1491,947.0,1500,947.0,1500,947.0,1500,947.0,1500,947.0,1500,AG-892-F15_gnd00000_p0_s0_c98.8_AG-892-F15_gnd00005_p0_s0_c98.8,AG-892-F15_gnd00005_p0_s0_c98.8,AG-892-F15_gnd00000_p0_s0_c98.8,0.9995513880813954,0.9999964214834096,0.9999964214834096,0.04,"(0.99, 1.0]"
AG-892-F15_gnd00000_p0_s0_c98.8,AG-892-F15_gnd00005_p11_s4_c82.72,99.95305631659056,0.09239630293232254,1314,100.0,1316,828,1501,947,635.0,1060,791.0,1236,816.0,1285,821.0,1299,822.0,1306,823.0,1314,823.0,1314,823.0,1314,823.0,1314,823.0,1314,AG-892-F15_gnd00000_p0_s0_c98.8_AG-892-F15_gnd00005_p11_s4_c82.72,AG-892-F15_gnd00005_p11_s4_c82.72,AG-892-F15_gnd00000_p0_s0_c98.8,0.9995545218800648,0.9999734555557522,0.8823412373222104,0.04,"(0.99, 1.0]"
AG-892-F15_gnd00000_p0_s0_c98.8,AG-892-F15_gnd00005_p16_s5_c90.36,99.95295676541234,0.09551024271043505,1249,100.0,1251,786,1501,947,616.0,1014,754.0,1171,776.0,1220,782.0,1233,782.0,1241,784.0,1249,784.0,1249,784.0,1249,784.0,1249,784.0,1249,AG-892-F15_gnd00000_p0_s0_c98.8_AG-892-F15_gnd00005_p16_s5_c90.36,AG-892-F15_gnd00005_p16_s5_c90.36,AG-892-F15_gnd00000_p0_s0_c98.8,0.9995478694158076,0.9999974431963454,0.8350353951075953,0.05,"(0.99, 1.0]"
AG-892-F15_gnd00000_p0_s0_c98.8,AG-892-F15_gnd00005_p19_s1_c81.93,99.95164526748971,0.09510601952985762,1215,100.0,1217,752,1501,947,582.0,981,717.0,1135,739.0,1184,745.0,1199,746.0,1207,747.0,1215,747.0,1215,747.0,1215,747.0,1215,747.0,1215,AG-892-F15_gnd00000_p0_s0_c98.8_AG-892-F15_gnd00005_p19_s1_c81.93,AG-892-F15_gnd00005_p19_s1_c81.93,AG-892-F15_gnd00000_p0_s0_c98.8,0.9995487010676156,0.999977026809713,0.8052599899658395,0.05,"(0.99, 1.0]"
AG-892-F15_gnd00000_p0_s0_c98.8,AG-892-F15_gnd00005_p19_s2_c73.49,99.95349550286181,0.09295066588835466,1223,100.0,1225,765,1501,947,593.0,994,731.0,1147,752.0,1196,757.0,1208,758.0,1215,760.0,1223,760.0,1223,760.0,1223,760.0,1223,760.0,1223,AG-892-F15_gnd00000_p0_s0_c98.8_AG-892-F15_gnd00005_p19_s2_c73.49,AG-892-F15_gnd00005_p19_s2_c73.49,AG-892-F15_gnd00000_p0_s0_c98.8,0.999559742222222,0.9999929347346108,0.8070950532733765,0.04,"(0.99, 1.0]"
