qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00000_p10_s5_c83.73,100.0,0.0,1227,100.0,1231,784,1367,871,779.0,1227,779.0,1227,779.0,1227,779.0,1227,779.0,1227,779.0,1227,779.0,1227,779.0,1227,779.0,1227,779.0,1227,AG-891-G05_gnd00000_p0_s0_c84.94_AG-891-G05_gnd00000_p10_s5_c83.73,AG-891-G05_gnd00000_p10_s5_c83.73,AG-891-G05_gnd00000_p0_s0_c84.94,1.0,0.9999346845577296,0.8900786934979236,0.0,"(0.99, 1.0]"
AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00000_p13_s3_c79.52,100.0,0.0,1193,100.0,1195,757,1367,871,757.0,1193,757.0,1193,757.0,1193,757.0,1193,757.0,1193,757.0,1193,757.0,1193,757.0,1193,757.0,1193,757.0,1193,AG-891-G05_gnd00000_p0_s0_c84.94_AG-891-G05_gnd00000_p13_s3_c79.52,AG-891-G05_gnd00000_p13_s3_c79.52,AG-891-G05_gnd00000_p0_s0_c84.94,1.0,0.999930585442379,0.8613274676860698,0.0,"(0.99, 1.0]"
AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00000_p15_s4_c71.69,100.0,0.0,1141,100.0,1145,717,1367,871,715.0,1141,715.0,1141,715.0,1141,715.0,1141,715.0,1141,715.0,1141,715.0,1141,715.0,1141,715.0,1141,715.0,1141,AG-891-G05_gnd00000_p0_s0_c84.94_AG-891-G05_gnd00000_p15_s4_c71.69,AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00000_p15_s4_c71.69,1.0,0.8416838830499004,0.9999080710752746,0.0,"(0.99, 1.0]"
AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00000_p16_s2_c61.27,100.0,0.0,1122,100.0,1125,716,1367,871,715.0,1122,715.0,1122,715.0,1122,715.0,1122,715.0,1122,715.0,1122,715.0,1122,715.0,1122,715.0,1122,715.0,1122,AG-891-G05_gnd00000_p0_s0_c84.94_AG-891-G05_gnd00000_p16_s2_c61.27,AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00000_p16_s2_c61.27,1.0,0.8316277976287284,0.9999635982201446,0.0,"(0.99, 1.0]"
AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00000_p19_s1_c70.48,100.0,0.0,1116,100.0,1118,697,1367,871,695.0,1116,695.0,1116,695.0,1116,695.0,1116,695.0,1116,695.0,1116,695.0,1116,695.0,1116,695.0,1116,695.0,1116,AG-891-G05_gnd00000_p0_s0_c84.94_AG-891-G05_gnd00000_p19_s1_c70.48,AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00000_p19_s1_c70.48,1.0,0.8038338725026851,0.9999512978622744,0.0,"(0.99, 1.0]"
AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00005_p0_s0_c84.94,99.95350183150182,0.09241230782425944,1365,100.0,1367,871,1367,871,681.0,1104,831.0,1274,860.0,1332,870.0,1348,871.0,1357,871.0,1365,871.0,1365,871.0,1365,871.0,1365,871.0,1365,AG-891-G05_gnd00000_p0_s0_c84.94_AG-891-G05_gnd00005_p0_s0_c84.94,AG-891-G05_gnd00005_p0_s0_c84.94,AG-891-G05_gnd00000_p0_s0_c84.94,0.9995457993474716,0.9999380049177398,0.9999380049177398,0.05,"(0.99, 1.0]"
AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00005_p12_s1_c72.89,99.95448533109807,0.09256111709059198,1193,100.0,1195,752,1367,871,589.0,969,717.0,1114,741.0,1164,749.0,1178,749.0,1185,749.0,1193,749.0,1193,749.0,1193,749.0,1193,749.0,1193,AG-891-G05_gnd00000_p0_s0_c84.94_AG-891-G05_gnd00005_p12_s1_c72.89,AG-891-G05_gnd00005_p12_s1_c72.89,AG-891-G05_gnd00000_p0_s0_c84.94,0.9995656525735296,0.9999286404356228,0.8731789950999731,0.04,"(0.99, 1.0]"
AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00005_p12_s4_c77.71,99.95320452640402,0.09380664327101859,1193,100.0,1196,767,1367,871,590.0,963,725.0,1116,751.0,1163,760.0,1177,761.0,1185,761.0,1193,761.0,1193,761.0,1193,761.0,1193,761.0,1193,AG-891-G05_gnd00000_p0_s0_c84.94_AG-891-G05_gnd00005_p12_s4_c77.71,AG-891-G05_gnd00005_p12_s4_c77.71,AG-891-G05_gnd00000_p0_s0_c84.94,0.9995519467401284,0.999880084398614,0.8734857499875205,0.04,"(0.99, 1.0]"
AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00005_p13_s2_c65.06,99.95402010050252,0.09269490246768496,1194,100.0,1197,747,1367,871,583.0,970,710.0,1115,735.0,1164,745.0,1180,746.0,1187,746.0,1194,746.0,1194,746.0,1194,746.0,1194,746.0,1194,AG-891-G05_gnd00000_p0_s0_c84.94_AG-891-G05_gnd00005_p13_s2_c65.06,AG-891-G05_gnd00005_p13_s2_c65.06,AG-891-G05_gnd00000_p0_s0_c84.94,0.9995541154562384,0.9999213567351016,0.8629731553242503,0.04,"(0.99, 1.0]"
AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00005_p20_s5_c60.97,99.95324837209303,0.09457189970015786,1075,100.0,1077,681,1367,871,532.0,867,652.0,1006,672.0,1047,678.0,1059,679.0,1067,679.0,1075,679.0,1075,679.0,1075,679.0,1075,679.0,1075,AG-891-G05_gnd00000_p0_s0_c84.94_AG-891-G05_gnd00005_p20_s5_c60.97,AG-891-G05_gnd00000_p0_s0_c84.94,AG-891-G05_gnd00005_p20_s5_c60.97,0.9995446406570844,0.7922536742150376,0.9999043609397996,0.05,"(0.99, 1.0]"
