qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00000_p13_s1_c81.87,99.98950168728909,0.31301877344806905,889,100.0,894,540,1020,614,537.0,888,537.0,888,537.0,888,537.0,888,537.0,888,537.0,888,537.0,888,537.0,888,537.0,888,537.0,888,AG-899-G06_gnd00000_p0_s0_c89.56_AG-899-G06_gnd00000_p13_s1_c81.87,AG-899-G06_gnd00000_p13_s1_c81.87,AG-899-G06_gnd00000_p0_s0_c89.56,1.0,1.0,0.8609286277907571,0.0,"(0.99, 1.0]"
AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00000_p16_s5_c78.26,99.97804000000001,0.452450301352917,850,100.0,852,518,1020,614,513.0,848,513.0,848,513.0,848,513.0,848,513.0,848,513.0,848,513.0,848,513.0,848,513.0,848,513.0,848,AG-899-G06_gnd00000_p0_s0_c89.56_AG-899-G06_gnd00000_p16_s5_c78.26,AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00000_p16_s5_c78.26,1.0,0.8332616465273157,1.0,0.0,"(0.99, 1.0]"
AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00000_p18_s2_c65.68,99.98880935251799,0.3231753594407198,834,100.0,838,501,1020,614,500.0,833,500.0,833,500.0,833,500.0,833,500.0,833,500.0,833,500.0,833,500.0,833,500.0,833,500.0,833,AG-899-G06_gnd00000_p0_s0_c89.56_AG-899-G06_gnd00000_p18_s2_c65.68,AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00000_p18_s2_c65.68,1.0,0.812499290867926,1.0,0.0,"(0.99, 1.0]"
AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00000_p18_s3_c78.57,99.9779100591716,0.4537853522641494,845,100.0,847,506,1020,614,500.0,843,500.0,843,500.0,843,500.0,843,500.0,843,500.0,843,500.0,843,500.0,843,500.0,843,500.0,843,AG-899-G06_gnd00000_p0_s0_c89.56_AG-899-G06_gnd00000_p18_s3_c78.57,AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00000_p18_s3_c78.57,1.0,0.8122868091119604,0.9999811321941372,0.0,"(0.99, 1.0]"
AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00000_p20_s4_c76.47,99.97675466998756,0.46548700889376243,803,100.0,806,487,1020,614,484.0,801,484.0,801,484.0,801,484.0,801,484.0,801,484.0,801,484.0,801,484.0,801,484.0,801,484.0,801,AG-899-G06_gnd00000_p0_s0_c89.56_AG-899-G06_gnd00000_p20_s4_c76.47,AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00000_p20_s4_c76.47,1.0,0.785853459790922,1.0,0.0,"(0.99, 1.0]"
AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00005_p0_s0_c89.56,99.93534249263985,0.4201909116460405,1019,100.0,1020,614,1020,614,484.0,823,587.0,949,605.0,997,612.0,1011,614.0,1013,614.0,1017,614.0,1017,614.0,1017,614.0,1017,614.0,1017,AG-899-G06_gnd00000_p0_s0_c89.56_AG-899-G06_gnd00005_p0_s0_c89.56,AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00005_p0_s0_c89.56,0.9995372507869889,0.9999979370703304,0.9999979370703304,0.05,"(0.99, 1.0]"
AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00005_p13_s2_c77.77,99.93491742081449,0.4495850798484449,884,100.0,887,514,1020,614,408.0,721,491.0,825,506.0,865,511.0,877,513.0,879,513.0,882,513.0,882,513.0,882,513.0,882,513.0,882,AG-899-G06_gnd00000_p0_s0_c89.56_AG-899-G06_gnd00005_p13_s2_c77.77,AG-899-G06_gnd00005_p13_s2_c77.77,AG-899-G06_gnd00000_p0_s0_c89.56,0.9995549401913876,0.9999502099480524,0.8632793361492324,0.04,"(0.99, 1.0]"
AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00005_p14_s1_c81.32,99.9327604519774,0.4496678553203381,885,100.0,889,527,1020,614,412.0,713,504.0,825,516.0,864,522.0,878,524.0,880,524.0,883,524.0,883,524.0,883,524.0,883,524.0,883,AG-899-G06_gnd00000_p0_s0_c89.56_AG-899-G06_gnd00005_p14_s1_c81.32,AG-899-G06_gnd00005_p14_s1_c81.32,AG-899-G06_gnd00000_p0_s0_c89.56,0.9995339203860074,1.0,0.8499394014409564,0.05,"(0.99, 1.0]"
AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00005_p15_s3_c75.27,99.93337266355141,0.4568444475568669,856,100.0,857,508,1020,614,399.0,698,478.0,795,495.0,838,501.0,850,502.0,851,502.0,854,502.0,854,502.0,854,502.0,854,502.0,854,AG-899-G06_gnd00000_p0_s0_c89.56_AG-899-G06_gnd00005_p15_s3_c75.27,AG-899-G06_gnd00005_p15_s3_c75.27,AG-899-G06_gnd00000_p0_s0_c89.56,0.999547487804878,0.9999854357443244,0.8441291600266118,0.05,"(0.99, 1.0]"
AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00005_p19_s5_c70.37,99.9291933497537,0.46938345930266956,812,100.0,815,490,1020,614,381.0,653,464.0,756,480.0,793,484.0,803,486.0,805,486.0,810,486.0,810,486.0,810,486.0,810,486.0,810,AG-899-G06_gnd00000_p0_s0_c89.56_AG-899-G06_gnd00005_p19_s5_c70.37,AG-899-G06_gnd00000_p0_s0_c89.56,AG-899-G06_gnd00005_p19_s5_c70.37,0.9995323890339428,0.8018669513509611,1.0,0.05,"(0.99, 1.0]"
