qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-893-F23_a5_gnd00000,AG-893-F23_a5_gnd00005,99.952375,0.08655701481586478,1360,100.0,1359,822,1358,822,628.0,1098,781.0,1278,805.0,1325,819.0,1351,822.0,1357,822.0,1360,822.0,1360,822.0,1360,822.0,1360,822.0,1360,AG-893-F23_a5_gnd00000_AG-893-F23_a5_gnd00005,AG-893-F23_a5_gnd00005,AG-893-F23_a5_gnd00000,0.9995558473389398,0.999980461117624,0.999980461117624,0.04,"(0.99, 1.0]"
AG-893-F23_a5_gnd00000,AG-893-F23_a5_gnd00010,99.91063355408389,0.1253088070944884,1359,99.959,1359,823,1358,822,489.0,872,712.0,1159,784.0,1280,806.0,1322,816.0,1342,822.0,1357,822.0,1359,822.0,1359,822.0,1359,822.0,1359,AG-893-F23_a5_gnd00000_AG-893-F23_a5_gnd00010,AG-893-F23_a5_gnd00010,AG-893-F23_a5_gnd00000,0.9991122829131716,0.9999790654831686,0.9999790654831686,0.09,"(0.99, 1.0]"
AG-893-F23_a5_gnd00000,AG-893-F23_a5_gnd00020,99.81609117647058,0.1812846738174177,1360,99.8435,1359,823,1358,822,265.0,498,518.0,845,643.0,1069,743.0,1211,780.0,1274,822.0,1356,822.0,1360,822.0,1360,822.0,1360,822.0,1360,AG-893-F23_a5_gnd00000_AG-893-F23_a5_gnd00020,AG-893-F23_a5_gnd00020,AG-893-F23_a5_gnd00000,0.9982361344537884,0.9999734829453468,0.9999734829453468,0.18,"(0.99, 1.0]"
AG-893-F23_a5_gnd00000,AG-893-F23_a5_gnd00030,99.7240294117647,0.23821800544639574,1360,99.757,1360,822,1358,822,163.0,352,343.0,589,466.0,814,604.0,1012,688.0,1144,819.0,1339,822.0,1359,822.0,1360,822.0,1360,822.0,1360,AG-893-F23_a5_gnd00000_AG-893-F23_a5_gnd00030,AG-893-F23_a5_gnd00030,AG-893-F23_a5_gnd00000,0.9973535714285734,0.9999685982247528,0.9999685982247528,0.26,"(0.99, 1.0]"
AG-893-F23_a5_gnd00000,AG-893-F23_a5_gnd00040,99.62841574687269,0.29144136258010095,1359,99.67,1361,823,1358,822,91.0,236,214.0,395,341.0,609,489.0,833,597.0,1002,795.0,1308,821.0,1353,822.0,1357,822.0,1359,822.0,1359,AG-893-F23_a5_gnd00000_AG-893-F23_a5_gnd00040,AG-893-F23_a5_gnd00040,AG-893-F23_a5_gnd00000,0.9964748809523823,0.9999699938592084,0.9999699938592084,0.35,"(0.99, 1.0]"
AG-893-F23_a5_gnd00000,AG-893-F23_a5_gnd00050,99.54366764705883,0.34003346779018206,1360,99.593,1359,823,1358,822,68.0,197,171.0,323,277.0,495,393.0,674,483.0,834,767.0,1272,815.0,1347,819.0,1357,822.0,1360,822.0,1360,AG-893-F23_a5_gnd00000_AG-893-F23_a5_gnd00050,AG-893-F23_a5_gnd00050,AG-893-F23_a5_gnd00000,0.995604026610642,0.9999595266007928,0.9999595266007928,0.44,"(0.99, 1.0]"
AG-893-F23_a5_gnd00000,AG-893-F23_a5_gnd00060,99.44008628318585,0.3921159600539762,1356,99.5025,1359,823,1358,822,39.0,133,121.0,228,202.0,365,312.0,530,402.0,686,719.0,1179,811.0,1328,822.0,1352,822.0,1354,822.0,1355,AG-893-F23_a5_gnd00000_AG-893-F23_a5_gnd00060,AG-893-F23_a5_gnd00060,AG-893-F23_a5_gnd00000,0.9947019047619012,0.9999392899011892,0.9999392899011892,0.53,"(0.99, 1.0]"
AG-893-F23_a5_gnd00000,AG-893-F23_a5_gnd00070,99.35355073529412,0.42690658825883504,1360,99.3995,1362,825,1358,822,27.0,120,84.0,186,140.0,290,235.0,412,311.0,535,673.0,1124,793.0,1308,814.0,1346,821.0,1358,822.0,1360,AG-893-F23_a5_gnd00000_AG-893-F23_a5_gnd00070,AG-893-F23_a5_gnd00070,AG-893-F23_a5_gnd00000,0.993826302521004,0.9999525484285156,0.9999525484285156,0.62,"(0.99, 1.0]"
AG-893-F23_a5_gnd00000,AG-893-F23_a5_gnd00080,99.27505674281504,0.4706342364681819,1357,99.34,1360,822,1358,822,23.0,104,65.0,150,113.0,243,183.0,346,249.0,452,621.0,1037,774.0,1269,820.0,1341,822.0,1352,822.0,1355,AG-893-F23_a5_gnd00000_AG-893-F23_a5_gnd00080,AG-893-F23_a5_gnd00080,AG-893-F23_a5_gnd00000,0.9929538795518174,0.9999504549768324,0.9999504549768324,0.7,"(0.99, 1.0]"
AG-893-F23_a5_gnd00000,AG-893-F23_a5_gnd00090,99.1776809137804,0.5283405135482148,1357,99.257,1357,823,1358,822,12.0,84,44.0,124,81.0,192,141.0,280,203.0,386,541.0,933,745.0,1237,799.0,1318,815.0,1344,821.0,1353,AG-893-F23_a5_gnd00000_AG-893-F23_a5_gnd00090,AG-893-F23_a5_gnd00090,AG-893-F23_a5_gnd00000,0.9920853641456544,0.9999239379221794,0.9999239379221794,0.79,"(0.99, 1.0]"
