qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00005,99.95442212765957,0.08350367803812708,1175,100.0,1177,744,1178,743,571,942,715,1106,736,1152,743,1168,743,1170,743,1175,743,1175,743,1175,743,1175,743,1175,AG-920-L07_a5_gnd00000_AG-920-L07_a5_gnd00005,AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00005,0.999542626168228,0.999997241774973,0.999997241774973,0.05,"(0.99, 1.0]"
AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00010,99.90516808149405,0.14046414358422463,1178,100.0,1178,743,1178,743,433,743,625,976,701,1090,734,1142,737,1158,743,1176,743,1177,743,1178,743,1178,743,1178,AG-920-L07_a5_gnd00000_AG-920-L07_a5_gnd00010,AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00010,0.9991127196261728,0.9999889670998918,0.9999889670998918,0.09,"(0.99, 1.0]"
AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00020,99.81733899745115,0.18504786965712874,1177,99.85,1178,743,1178,743,248,460,457,716,571,902,663,1040,700,1100,742,1175,743,1177,743,1177,743,1177,743,1177,AG-920-L07_a5_gnd00000_AG-920-L07_a5_gnd00020,AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00020,0.9982056915887876,0.9999889670998918,0.9999889670998918,0.18,"(0.99, 1.0]"
AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00030,99.72553271028038,0.24309483989284678,1177,99.762,1177,744,1178,743,153,313,327,517,449,724,546,867,622,979,738,1162,743,1176,743,1177,743,1177,743,1177,AG-920-L07_a5_gnd00000_AG-920-L07_a5_gnd00030,AG-920-L07_a5_gnd00030,AG-920-L07_a5_gnd00000,0.9972989532710266,0.9999834506498378,0.9999834506498378,0.27,"(0.99, 1.0]"
AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00040,99.63460085106384,0.29458034684759477,1175,99.667,1177,744,1178,743,96,232,212,368,325,543,450,716,533,853,718,1132,741,1169,743,1174,743,1175,743,1175,AG-920-L07_a5_gnd00000_AG-920-L07_a5_gnd00040,AG-920-L07_a5_gnd00040,AG-920-L07_a5_gnd00000,0.996416981308408,0.9999779341997838,0.9999779341997838,0.36,"(0.99, 1.0]"
AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00050,99.54260832625319,0.33764161861016134,1177,99.586,1179,743,1178,743,49,166,162,292,226,409,338,564,426,712,692,1094,740,1167,743,1176,743,1177,743,1177,AG-920-L07_a5_gnd00000_AG-920-L07_a5_gnd00050,AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00050,0.9955013364485904,0.9999641430746486,0.9999641430746486,0.45,"(0.99, 1.0]"
AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00060,99.45588360237893,0.38095455771720776,1177,99.505,1179,745,1178,743,40,134,107,210,168,329,266,462,355,597,656,1037,730,1153,742,1173,743,1177,743,1177,AG-920-L07_a5_gnd00000_AG-920-L07_a5_gnd00060,AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00060,0.9945723271027976,0.9999595460329368,0.9999595460329368,0.54,"(0.99, 1.0]"
AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00070,99.36276805437554,0.42294005147523545,1177,99.427,1179,743,1178,743,27,95,76,148,128,247,212,374,292,494,609,973,716,1135,738,1166,743,1177,743,1177,AG-920-L07_a5_gnd00000_AG-920-L07_a5_gnd00070,AG-920-L07_a5_gnd00070,AG-920-L07_a5_gnd00000,0.9937170467289664,0.9999659818913332,0.9999659818913332,0.63,"(0.99, 1.0]"
AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00080,99.2669031435854,0.4957645618788589,1177,99.331,1179,743,1178,743,23,98,69,148,114,229,180,326,230,410,544,868,695,1099,729,1150,743,1174,743,1176,AG-920-L07_a5_gnd00000_AG-920-L07_a5_gnd00080,AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00080,0.9927814205607428,0.9999448354994592,0.9999448354994592,0.72,"(0.99, 1.0]"
AG-920-L07_a5_gnd00000,AG-920-L07_a5_gnd00090,99.17621665250638,0.5401921110098596,1177,99.259,1178,743,1178,743,23,89,52,120,90,186,135,251,192,347,499,790,665,1056,718,1137,737,1167,743,1177,AG-920-L07_a5_gnd00000_AG-920-L07_a5_gnd00090,AG-920-L07_a5_gnd00090,AG-920-L07_a5_gnd00000,0.9919152803738294,0.9999595460329368,0.9999595460329368,0.81,"(0.99, 1.0]"
