qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00005,99.92088511950656,0.857207848894231,1297,100.0,1296,816,1296,817,636,1053,773,1208,802,1268,811,1283,813,1288,816,1295,816,1295,816,1295,816,1295,816,1295,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd00005,AG-414-L04_a5_gnd00005,AG-414-L04_a5_gnd00000,0.999548839732892,0.99998845692123,0.99998845692123,0.05,"(0.99, 1.0]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00010,99.87856447876447,0.861813065095924,1295,100.0,1296,817,1296,817,484,818,696,1088,774,1219,803,1263,810,1281,817,1292,817,1293,817,1293,817,1293,817,1293,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd00010,AG-414-L04_a5_gnd00010,AG-414-L04_a5_gnd00000,0.9990992904841446,0.9999826853818452,0.9999826853818452,0.09,"(0.99, 1.0]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00020,99.7866972972973,0.8716817413614827,1295,99.854,1296,817,1296,817,250,519,487,797,634,1016,727,1145,771,1213,817,1290,817,1292,817,1293,817,1293,817,1293,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd00020,AG-414-L04_a5_gnd00020,AG-414-L04_a5_gnd00000,0.998207637729553,0.9999818608762188,0.9999818608762188,0.18,"(0.99, 1.0]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00030,99.69265690053972,0.88113126304576,1297,99.761,1298,817,1296,817,190,378,327,545,466,777,595,958,671,1083,808,1277,817,1294,817,1295,817,1295,817,1295,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd00030,AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00030,0.9973081135225376,0.9999793873593392,0.9999793873593392,0.27,"(0.99, 1.0]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00040,99.60202546296297,0.8998047828432515,1296,99.673,1296,818,1296,817,118,261,257,427,365,609,481,773,573,926,794,1248,817,1288,817,1294,817,1294,817,1294,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd00040,AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00040,0.9964296661101808,0.9999563012017992,0.9999563012017992,0.36,"(0.99, 1.0]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00050,99.50261218195837,0.9131892500602289,1297,99.587,1299,817,1296,817,74,191,166,296,270,455,393,626,489,771,769,1205,814,1285,816,1292,816,1293,816,1295,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd00050,AG-414-L04_a5_gnd00050,AG-414-L04_a5_gnd00000,0.9955293739565896,0.9999563012017992,0.9999563012017992,0.45,"(0.99, 1.0]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00060,99.42080911901083,0.9237038902787,1294,99.511,1296,817,1296,817,44,141,124,233,201,362,304,504,401,663,709,1121,805,1270,813,1288,816,1291,816,1291,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd00060,AG-414-L04_a5_gnd00060,AG-414-L04_a5_gnd00000,0.9946231469115142,0.9999455826286558,0.9999455826286558,0.54,"(0.99, 1.0]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00070,99.3240455950541,0.9506509701573013,1294,99.41,1295,816,1296,817,33,120,96,193,146,288,221,389,299,525,685,1075,783,1234,807,1277,815,1289,816,1291,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd00070,AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00070,0.993739757929878,0.999955476696173,0.999955476696173,0.63,"(0.99, 1.0]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00080,99.2494535603715,0.7781081230354232,1292,99.339,1300,817,1296,817,20,97,57,139,106,228,187,333,249,452,600,967,772,1211,808,1267,815,1282,816,1288,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd00080,AG-414-L04_a5_gnd00080,AG-414-L04_a5_gnd00000,0.9928471452420656,0.9999175494373572,0.9999175494373572,0.72,"(0.99, 1.0]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00090,99.17102936630603,0.7942363397667562,1294,99.2485,1296,818,1296,817,14,91,51,132,86,191,153,284,209,385,558,879,741,1163,801,1265,812,1285,817,1293,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd00090,AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd00090,0.9919787896494104,0.9999431091117764,0.9999431091117764,0.8,"(0.99, 1.0]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd001,99.05171969111969,1.0182894926876083,1295,99.15,1296,817,1296,817,15,82,42,114,76,171,119,225,173,315,474,772,700,1111,781,1237,806,1273,815,1289,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd001,AG-414-L04_a5_gnd001,AG-414-L04_a5_gnd00000,0.9910229465776246,0.9999183739429838,0.9999183739429838,0.9,"(0.99, 1.0]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd002,98.13642358417378,1.3078464710606195,1289,98.285,1293,817,1296,817,2,41,3,43,9,54,18,66,32,97,129,262,305,535,482,795,619,986,712,1126,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd002,AG-414-L04_a5_gnd002,AG-414-L04_a5_gnd00000,0.9820457679465764,0.9998713771222776,0.9998713771222776,1.8,"(0.98, 0.99]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd003,97.2467314241486,1.5260268815540392,1292,97.433,1299,820,1296,817,1,35,2,36,3,37,5,39,7,48,47,118,126,233,242,417,374,620,491,798,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd003,AG-414-L04_a5_gnd003,AG-414-L04_a5_gnd00000,0.9731500584307186,0.999802943155284,0.9998070656834164,2.68,"(0.97, 0.98]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd004,96.37138191738114,1.842044869215511,1283,96.554,1297,817,1296,817,1,34,1,34,1,35,1,35,4,38,24,75,57,133,122,235,206,365,297,504,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd004,AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd004,0.9641985225375634,0.9997452277614344,0.9997452277614344,3.58,"(0.96, 0.97]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd005,95.46375058639562,2.2720667839234006,1279,95.681,1295,818,1296,817,1,33,1,33,1,33,1,33,1,33,8,49,21,74,62,134,109,213,180,326,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd005,AG-414-L04_a5_gnd005,AG-414-L04_a5_gnd00000,0.955143405676128,0.999628972468108,0.999628972468108,4.49,"(0.95, 0.96]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd006,94.63731105807479,2.558088668293914,1257,94.904,1297,819,1296,817,1,34,1,34,1,34,1,34,1,35,3,41,14,59,40,99,72,148,110,209,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd006,AG-414-L04_a5_gnd006,AG-414-L04_a5_gnd00000,0.946208380634392,0.9995267337704312,0.999530031792937,5.38,"(0.94, 0.95]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd007,93.80140192926045,2.934026803973055,1244,93.99600000000001,1295,818,1296,817,1,33,1,33,1,33,1,33,1,33,5,41,9,51,23,73,46,107,74,152,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd007,AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd007,0.937319958263773,0.9994558262865586,0.9994550017809322,6.27,"(0.93, 0.94]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd008,93.06037842323651,3.1484689721045074,1205,93.252,1297,821,1296,817,1,33,1,33,1,33,1,33,1,33,1,33,5,42,14,56,21,75,42,111,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd008,AG-414-L04_a5_gnd008,AG-414-L04_a5_gnd00000,0.9282622621035066,0.9992200176774008,0.9992183686661478,7.17,"(0.92, 0.93]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd009,92.3165908319185,3.4001615265720533,1178,92.4855,1296,818,1296,817,1,33,1,33,1,33,1,33,1,33,2,34,6,39,8,46,17,61,26,79,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd009,AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd009,0.9193767445742916,0.9990262588551904,0.999029556877696,8.06,"(0.91, 0.92]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd010,91.67648634361234,3.7278218852851914,1135,91.857,1300,817,1296,817,1,33,1,33,1,33,1,33,1,33,1,34,2,36,7,43,17,61,25,75,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd010,AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd010,0.9103878130217022,0.9989949276413862,0.9989941031357598,8.96,"(0.91, 0.92]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd011,90.97647981651376,3.941654895241684,1090,91.18549999999999,1296,819,1296,817,1,34,1,34,1,34,1,34,1,34,1,34,1,34,3,37,6,44,16,58,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd011,AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd011,0.901573606010016,0.998468893051726,0.9984680685460996,9.84,"(0.9, 0.91]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd012,90.60198185483871,4.117671892220314,992,90.707,1296,820,1296,817,1,33,1,33,1,33,1,33,1,33,1,33,1,33,2,35,3,40,7,48,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd012,AG-414-L04_a5_gnd012,AG-414-L04_a5_gnd00000,0.8926546327212,0.9984194227141406,0.9984218962310198,10.73,"(0.89, 0.9]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd013,90.06082536382536,4.283009044491228,962,90.288,1292,819,1296,817,1,33,1,33,1,33,1,33,1,33,1,33,1,34,1,35,5,42,7,48,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd013,AG-414-L04_a5_gnd013,AG-414-L04_a5_gnd00000,0.8836961101836387,0.9981910346556204,0.9982034022400168,11.63,"(0.88, 0.89]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd014,89.60746316964286,4.469460105220942,896,89.61449999999999,1294,820,1296,817,1,33,1,33,1,33,1,33,1,33,1,34,1,36,2,38,5,45,6,49,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd014,AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd014,0.8746841819699496,0.9976839636953684,0.997687261717874,12.53,"(0.87, 0.88]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd015,89.22050954653938,4.623899247152555,838,89.18,1298,818,1296,817,1,33,1,33,1,33,1,33,1,33,1,33,1,33,1,33,4,37,4,40,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd015,AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd015,0.8664144026733519,0.9961569792752266,0.996157803780853,13.36,"(0.86, 0.87]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd016,88.9202,4.6851112390493155,760,88.90899999999999,1296,821,1296,817,1,33,1,33,1,33,1,33,1,33,1,33,1,33,1,34,2,36,2,38,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd016,AG-414-L04_a5_gnd016,AG-414-L04_a5_gnd00000,0.8572302838063441,0.9963779467831088,0.9963787712887352,14.28,"(0.85, 0.86]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd017,88.62275071633238,4.913629609922523,698,88.61449999999999,1295,818,1296,817,1,33,1,33,1,33,1,33,1,33,1,33,1,34,1,34,3,37,4,39,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd017,AG-414-L04_a5_gnd017,AG-414-L04_a5_gnd00000,0.8490977991631805,0.9932505969420736,0.9932712095827342,15.09,"(0.84, 0.85]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd018,88.26882290076335,5.084552742315003,655,88.186,1293,818,1296,817,1,33,1,33,1,33,1,33,1,33,1,33,1,33,1,34,1,34,2,35,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd018,AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd018,0.840446951423785,0.9902840256981914,0.990287323720697,15.96,"(0.84, 0.85]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd019,87.86695921696575,5.239874321507794,613,87.891,1294,820,1296,817,1,33,1,33,1,33,1,33,1,33,1,33,1,34,1,34,1,34,2,35,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd019,AG-414-L04_a5_gnd019,AG-414-L04_a5_gnd00000,0.8322849118387906,0.9875145112990252,0.9875153358046516,16.77,"(0.83, 0.84]"
AG-414-L04_a5_gnd00000,AG-414-L04_a5_gnd020,87.59585211267606,5.362311717126832,568,87.402,1295,818,1296,817,1,33,1,33,1,33,1,33,1,33,1,33,1,33,1,33,1,33,2,35,AG-414-L04_a5_gnd00000_AG-414-L04_a5_gnd020,AG-414-L04_a5_gnd020,AG-414-L04_a5_gnd00000,0.8244406244725739,0.9810602812553592,0.981075122356635,17.56,"(0.82, 0.83]"
AG-414-L04_a5_gnd00005,AG-414-L04_a5_gnd00010,99.8324799382716,0.8664341923284338,1296,99.9,1296,817,1296,816,370,655,590,933,703,1124,775,1214,798,1255,816,1293,816,1293,816,1294,816,1294,816,1294,AG-414-L04_a5_gnd00005_AG-414-L04_a5_gnd00010,AG-414-L04_a5_gnd00005,AG-414-L04_a5_gnd00010,0.9986481302170328,0.9999802118649658,0.9999802118649658,0.14,"(0.99, 1.0]"
AG-414-L04_a5_gnd00005,AG-414-L04_a5_gnd00020,99.74093441358025,0.8773438069198762,1296,99.805,1296,817,1296,816,189,421,398,666,546,904,663,1061,735,1166,815,1288,816,1292,816,1293,816,1294,816,1294,AG-414-L04_a5_gnd00005_AG-414-L04_a5_gnd00020,AG-414-L04_a5_gnd00005,AG-414-L04_a5_gnd00020,0.997757262103508,0.9999793873593392,0.9999793873593392,0.22,"(0.99, 1.0]"
