qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd00005,99.95460275019099,0.08465030346208222,1309,100.0,1310,840,1310,840,657,1058,804,1222,828,1283,839,1301,840,1306,840,1309,840,1309,840,1309,840,1309,840,1309,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd00005,AG-891-J07_a5_gnd00005,AG-891-J07_a5_gnd00000,0.9995549122807048,0.99998761956406,0.99998761956406,0.04,"(0.99, 1.0]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd00010,99.90948009188362,0.12544861408472033,1306,100.0,1307,840,1310,840,506,840,707,1080,786,1217,824,1269,835,1292,840,1306,840,1306,840,1306,840,1306,840,1306,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd00010,AG-891-J07_a5_gnd00010,AG-891-J07_a5_gnd00000,0.9991066583124528,0.999984318114476,0.999984318114476,0.09,"(0.99, 1.0]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd00020,99.81466590214067,0.18726836137771385,1308,99.849,1309,840,1310,840,268,504,504,792,646,1009,738,1130,799,1228,840,1304,840,1308,840,1308,840,1308,840,1308,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd00020,AG-891-J07_a5_gnd00020,AG-891-J07_a5_gnd00000,0.9981876524644986,0.9999793659401002,0.9999793659401002,0.18,"(0.99, 1.0]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd00030,99.72728571428571,0.23759928094364535,1309,99.762,1311,840,1310,840,167,346,363,570,493,783,637,975,712,1105,836,1297,840,1308,840,1309,840,1309,840,1309,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd00030,AG-891-J07_a5_gnd00030,AG-891-J07_a5_gnd00000,0.997289490392649,0.9999744137657242,0.9999744137657242,0.27,"(0.99, 1.0]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd00040,99.63332413793103,0.29134859095098076,1305,99.683,1306,841,1310,840,91,230,246,412,379,624,521,804,609,940,822,1263,840,1301,840,1305,840,1305,840,1305,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd00040,AG-891-J07_a5_gnd00040,AG-891-J07_a5_gnd00000,0.996432915622386,0.9999727630409322,0.9999727630409322,0.36,"(0.99, 1.0]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd00050,99.54981025248661,0.34132958315365514,1307,99.597,1308,839,1310,840,69,185,188,316,282,484,395,652,500,810,782,1215,835,1293,839,1306,839,1307,839,1307,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd00050,AG-891-J07_a5_gnd00050,AG-891-J07_a5_gnd00000,0.9955420969089338,0.9999719376785362,0.9999719376785362,0.45,"(0.99, 1.0]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd00060,99.45079724560061,0.3878879071814224,1307,99.501,1310,840,1310,840,44,146,115,223,198,357,327,523,405,656,755,1163,826,1278,840,1302,840,1306,840,1306,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd00060,AG-891-J07_a5_gnd00060,AG-891-J07_a5_gnd00000,0.9946091060985744,0.9999447007194684,0.9999447007194684,0.54,"(0.99, 1.0]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd00070,99.35625325172151,0.4265069052846619,1307,99.405,1308,840,1310,840,30,110,88,172,142,267,235,393,333,539,709,1090,809,1253,837,1298,840,1304,840,1307,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd00070,AG-891-J07_a5_gnd00070,AG-891-J07_a5_gnd00000,0.9937217878028344,0.9999529543434283,0.9999529543434283,0.63,"(0.99, 1.0]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd00080,99.26955428134556,0.4861991156571718,1308,99.314,1310,840,1310,840,30,109,74,157,134,250,203,348,263,457,629,982,782,1216,828,1284,839,1305,840,1308,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd00080,AG-891-J07_a5_gnd00080,AG-891-J07_a5_gnd00000,0.992820743525475,0.9999513036186364,0.9999513036186364,0.72,"(0.99, 1.0]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd00090,99.17833307810108,0.5214790122702284,1306,99.2575,1308,840,1310,840,11,80,47,118,76,173,148,266,214,379,567,893,756,1173,820,1266,836,1296,840,1306,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd00090,AG-891-J07_a5_gnd00090,AG-891-J07_a5_gnd00000,0.9919353299916412,0.9999347963707164,0.9999347963707164,0.81,"(0.99, 1.0]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd001,99.06907651109411,0.6001763997640698,1307,99.16,1308,840,1310,840,10,66,39,96,73,165,124,230,181,318,509,797,719,1104,809,1239,830,1288,835,1295,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd001,AG-891-J07_a5_gnd001,AG-891-J07_a5_gnd00000,0.9909859816207152,0.9999290188339444,0.9999290188339444,0.9,"(0.99, 1.0]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd002,98.19109885057472,0.9712104009062233,1305,98.305,1307,840,1310,840,2,38,7,43,11,53,16,65,26,84,139,249,328,539,500,813,644,1024,738,1150,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd002,AG-891-J07_a5_gnd002,AG-891-J07_a5_gnd00000,0.9821195822890532,0.9998572123054932,0.9998572123054932,1.79,"(0.98, 0.99]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd003,97.27729601226994,1.3530608204499657,1304,97.436,1309,839,1310,840,1,32,2,33,3,35,7,42,9,46,38,104,116,224,239,408,384,630,520,813,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd003,AG-891-J07_a5_gnd003,AG-891-J07_a5_gnd00000,0.9731532163742692,0.9997928340386056,0.9997928340386056,2.68,"(0.97, 0.98]"
AG-891-J07_a5_gnd00000,AG-891-J07_a5_gnd004,96.36062423312883,1.7976865012061354,1304,96.553,1308,840,1310,840,1,34,1,34,1,37,1,37,2,41,15,61,57,123,121,218,205,356,299,503,AG-891-J07_a5_gnd00000_AG-891-J07_a5_gnd004,AG-891-J07_a5_gnd004,AG-891-J07_a5_gnd00000,0.9641664411027584,0.99970947243661,0.99970947243661,3.58,"(0.96, 0.97]"
