qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00005,99.94846064139942,0.18342551930945453,1372,100.0,1370,878,1372,879,679,1104,840,1288,866,1342,876,1360,878,1368,878,1370,878,1370,878,1370,878,1370,878,1370,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd00005,AG-909-F14_a5_gnd00005,AG-909-F14_a5_gnd00000,0.9995523172628344,0.99996540034492,0.99996540034492,0.04,"(0.99, 1.0]"
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00010,99.90360815731974,0.20385562187238818,1373,100.0,1371,879,1372,879,524,873,755,1142,828,1277,866,1332,876,1357,879,1371,879,1371,879,1371,879,1371,879,1371,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd00010,AG-909-F14_a5_gnd00010,AG-909-F14_a5_gnd00000,0.9991030248833648,0.999964631463696,0.999964631463696,0.09,"(0.99, 1.0]"
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00020,99.80615816326531,0.2576525412348831,1372,99.847,1370,878,1372,879,287,538,528,822,690,1070,787,1202,830,1275,877,1364,878,1369,878,1370,878,1370,878,1370,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd00020,AG-909-F14_a5_gnd00020,AG-909-F14_a5_gnd00000,0.9982041213063806,0.9999607870575762,0.9999607870575762,0.18,"(0.99, 1.0]"
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00030,99.72028696285506,0.285968609942042,1373,99.775,1371,879,1372,879,168,360,385,610,511,819,644,1003,732,1141,876,1361,879,1370,879,1371,879,1371,879,1371,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd00030,AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00030,0.9972998911353038,0.9999454094330962,0.9999454094330962,0.27,"(0.99, 1.0]"
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00040,99.62601823486507,0.3429085496016028,1371,99.678,1371,879,1372,879,107,253,256,425,393,642,515,811,627,985,863,1326,877,1361,879,1365,879,1368,879,1369,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd00040,AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00040,0.9964060108864672,0.9999377206208562,0.9999377206208562,0.36,"(0.99, 1.0]"
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00050,99.53396212672979,0.3643190301197946,1373,99.573,1371,879,1372,879,59,166,166,290,269,466,414,653,540,836,838,1279,875,1359,877,1368,879,1371,879,1371,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd00050,AG-909-F14_a5_gnd00050,AG-909-F14_a5_gnd00000,0.995513763608083,0.9999461783143202,0.9999461783143202,0.45,"(0.99, 1.0]"
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00060,99.44139868804663,0.411686064489495,1372,99.493,1371,879,1372,879,47,140,133,241,212,380,312,514,415,674,786,1200,869,1339,879,1367,879,1370,879,1370,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd00060,AG-909-F14_a5_gnd00060,AG-909-F14_a5_gnd00000,0.9946343623639144,0.9999423339082002,0.9999423339082002,0.54,"(0.99, 1.0]"
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00070,99.35543763676148,0.45371586933464053,1371,99.425,1370,878,1372,879,41,127,106,195,173,308,264,436,351,577,717,1113,846,1315,876,1360,878,1369,878,1369,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd00070,AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00070,0.9937205365474268,0.9999261874024964,0.9999261874024964,0.63,"(0.99, 1.0]"
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00080,99.25543097151206,0.5088293379139381,1369,99.328,1368,876,1372,879,25,101,74,158,130,246,198,340,278,459,669,1018,835,1273,870,1338,876,1361,876,1366,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd00080,AG-909-F14_a5_gnd00080,AG-909-F14_a5_gnd00000,0.9928379937791556,0.9999346450959602,0.9999346450959602,0.72,"(0.99, 1.0]"
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00090,99.16644711889131,0.5431979602560777,1371,99.247,1371,880,1372,879,12,70,57,119,95,193,160,286,227,395,597,931,794,1223,859,1330,876,1359,878,1366,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd00090,AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd00090,0.99193150855365,0.9999184985902564,0.9999184985902564,0.81,"(0.99, 1.0]"
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd001,99.08836880466473,0.5936236183649549,1372,99.167,1371,879,1372,879,14,83,46,118,71,177,126,247,188,345,553,849,764,1168,852,1309,873,1352,879,1365,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd001,AG-909-F14_a5_gnd001,AG-909-F14_a5_gnd00000,0.9910342223950208,0.9999000454408804,0.9999000454408804,0.9,"(0.99, 1.0]"
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd002,98.20492736610417,0.9967160549188879,1363,98.312,1370,881,1372,879,3,43,7,48,9,56,18,72,31,100,152,284,356,593,541,859,686,1075,773,1195,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd002,AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd002,0.9820723872472772,0.9998446859927526,0.9998446859927526,1.79,"(0.98, 0.99]"
AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd003,97.25776120499633,1.44257116487511,1361,97.436,1370,877,1372,879,1,36,2,37,2,38,5,43,6,46,55,120,135,256,265,447,408,663,527,835,AG-909-F14_a5_gnd00000_AG-909-F14_a5_gnd003,AG-909-F14_a5_gnd00000,AG-909-F14_a5_gnd003,0.973143600311042,0.9997954775944168,0.9997954775944168,2.69,"(0.97, 0.98]"
