qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00005,99.95488235294118,0.08382078177550252,1309,100.0,1310,840,1310,840,651,1046,806,1229,828,1286,836,1298,839,1305,840,1309,840,1309,840,1309,840,1309,840,1309,AG-891-J07_a22_gnd00000_AG-891-J07_a22_gnd00005,AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00005,0.9995540350877236,0.999989270288852,0.999989270288852,0.04,"(0.99, 1.0]"
AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00010,99.90892813455658,0.12273016178830824,1308,100.0,1309,841,1310,840,499,823,717,1095,780,1210,824,1270,834,1291,840,1308,840,1308,840,1308,840,1308,840,1308,AG-891-J07_a22_gnd00000_AG-891-J07_a22_gnd00010,AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00010,0.999112222222227,0.999985143476872,0.999985143476872,0.09,"(0.99, 1.0]"
AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00020,99.81804973221118,0.17316615556432832,1307,99.837,1309,840,1310,840,243,467,485,769,657,1031,758,1168,808,1243,839,1305,839,1307,839,1307,839,1307,839,1307,AG-891-J07_a22_gnd00000_AG-891-J07_a22_gnd00020,AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00020,0.9982123725981658,0.999981842027288,0.999981842027288,0.18,"(0.99, 1.0]"
AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00030,99.72876587605202,0.2144953840982206,1307,99.749,1309,840,1310,840,128,294,322,515,499,795,658,1005,737,1128,839,1303,840,1306,840,1307,840,1307,840,1307,AG-891-J07_a22_gnd00000_AG-891-J07_a22_gnd00030,AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00030,0.997317727652464,0.9999686362289524,0.9999686362289524,0.27,"(0.99, 1.0]"
AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00040,99.63248584544759,0.26593930223225243,1307,99.653,1311,839,1310,840,73,208,198,346,323,550,493,768,616,959,832,1280,838,1303,838,1306,839,1307,839,1307,AG-891-J07_a22_gnd00000_AG-891-J07_a22_gnd00040,AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00040,0.9963968253968206,0.9999636840545764,0.9999636840545764,0.36,"(0.99, 1.0]"
AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00050,99.54426967150496,0.29148687661716394,1309,99.563,1311,840,1310,840,38,145,135,253,223,393,371,588,482,766,820,1261,840,1305,840,1309,840,1309,840,1309,AG-891-J07_a22_gnd00000_AG-891-J07_a22_gnd00050,AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00050,0.9955010442773526,0.9999628586921804,0.9999628586921804,0.45,"(0.99, 1.0]"
AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00060,99.44661620795107,0.3420455136187003,1308,99.485,1310,840,1310,840,11,98,88,177,155,300,256,438,390,624,768,1178,834,1293,839,1303,840,1308,840,1308,AG-891-J07_a22_gnd00000_AG-891-J07_a22_gnd00060,AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00060,0.9946163575605615,0.9999430499946764,0.9999430499946764,0.54,"(0.99, 1.0]"
AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00070,99.35841086457536,0.37003408473205984,1307,99.38,1311,839,1310,840,21,108,52,141,93,219,177,328,255,452,714,1106,826,1272,839,1306,839,1306,839,1307,AG-891-J07_a22_gnd00000_AG-891-J07_a22_gnd00070,AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00070,0.9937191060985728,0.9999463514442604,0.9999463514442604,0.63,"(0.99, 1.0]"
AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00080,99.26274770642202,0.3877927186157771,1308,99.2865,1309,840,1310,840,3,64,32,93,56,143,104,222,191,353,666,1026,821,1268,840,1301,840,1308,840,1308,AG-891-J07_a22_gnd00000_AG-891-J07_a22_gnd00080,AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00080,0.9928531077694178,0.9999504782562404,0.9999504782562404,0.71,"(0.99, 1.0]"
AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00090,99.18137777777778,0.4092844222658315,1305,99.206,1308,842,1310,840,4,67,16,81,31,121,73,177,114,254,580,910,799,1236,837,1295,840,1303,840,1305,AG-891-J07_a22_gnd00000_AG-891-J07_a22_gnd00090,AG-891-J07_a22_gnd00000,AG-891-J07_a22_gnd00090,0.991946482873847,0.9999480021690524,0.9999480021690524,0.81,"(0.99, 1.0]"
