qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00005,99.94403700724054,0.22479455694535838,1243,100.0,1241,778,1241,778,607.0,998,743.0,1156,768.0,1208,776.0,1225,777.0,1237,777.0,1241,777.0,1241,777.0,1241,777.0,1241,777.0,1241,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd00005,AG-426-E17_a5_gnd00005,AG-426-E17_a5_gnd00000,0.9995372060123816,0.999996524969398,0.999996524969398,0.05,"(0.99, 1.0]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00010,99.90201449275362,0.24137519942396973,1242,100.0,1240,776,1241,778,473.0,801,663.0,1031,730.0,1155,760.0,1199,771.0,1225,775.0,1239,775.0,1240,775.0,1240,775.0,1240,775.0,1240,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd00010,AG-426-E17_a5_gnd00010,AG-426-E17_a5_gnd00000,0.9991021750663184,0.9999956562117476,0.9999956562117476,0.09,"(0.99, 1.0]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00020,99.81123089300081,0.2730222731231688,1243,99.849,1241,778,1241,778,258.0,479,475.0,755,606.0,972,693.0,1093,740.0,1169,777.0,1240,777.0,1241,777.0,1241,777.0,1241,777.0,1241,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd00020,AG-426-E17_a5_gnd00020,AG-426-E17_a5_gnd00000,0.9981850574712676,0.999998262484699,0.999998262484699,0.18,"(0.99, 1.0]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00030,99.72136604987932,0.3113358166005203,1243,99.764,1241,778,1241,778,160.0,322,343.0,545,478.0,776,589.0,942,656.0,1049,770.0,1223,778.0,1241,778.0,1241,778.0,1241,778.0,1241,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd00030,AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00030,0.997296878868259,0.9999869686352424,0.9999869686352424,0.27,"(0.99, 1.0]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00040,99.62914585012088,0.3485436967573751,1241,99.671,1239,778,1241,778,102.0,237,243.0,399,332.0,575,475.0,775,560.0,908,754.0,1196,776.0,1237,776.0,1239,776.0,1239,776.0,1239,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd00040,AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00040,0.9963836781609172,0.9999748060281356,0.9999748060281356,0.36,"(0.99, 1.0]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00050,99.53466639806607,0.38154397485614994,1241,99.592,1239,779,1241,778,62.0,158,165.0,272,265.0,439,387.0,617,463.0,751,730.0,1147,772.0,1229,777.0,1239,777.0,1239,777.0,1239,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd00050,AG-426-E17_a5_gnd00050,AG-426-E17_a5_gnd00000,0.9954552608311172,0.9999704622398832,0.9999704622398832,0.45,"(0.99, 1.0]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00060,99.45089058728881,0.43399867828545247,1243,99.529,1241,777,1241,778,42.0,137,126.0,224,198.0,348,294.0,499,398.0,663,699.0,1101,767.0,1211,775.0,1236,776.0,1240,776.0,1241,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd00060,AG-426-E17_a5_gnd00060,AG-426-E17_a5_gnd00000,0.9945711229000808,0.9999661184516306,0.9999661184516306,0.54,"(0.99, 1.0]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00070,99.3569380032206,0.468252456259557,1242,99.418,1240,777,1241,778,30.0,119,96.0,191,138.0,266,228.0,392,307.0,523,624.0,1006,748.0,1191,774.0,1234,776.0,1239,776.0,1239,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd00070,AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00070,0.99365796640141,0.9999626434210286,0.9999626434210286,0.63,"(0.99, 1.0]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00080,99.26138213998391,0.511956020941277,1243,99.333,1241,778,1241,778,20.0,98,68.0,150,109.0,215,185.0,325,252.0,434,576.0,929,723.0,1143,767.0,1224,778.0,1238,778.0,1240,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd00080,AG-426-E17_a5_gnd00080,AG-426-E17_a5_gnd00000,0.9927478072502164,0.9999348431762128,0.9999348431762128,0.73,"(0.99, 1.0]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd00090,99.1921625100563,0.5425736465909636,1243,99.267,1241,778,1241,778,16.0,90,60.0,134,91.0,191,146.0,273,215.0,379,525.0,854,712.0,1138,760.0,1208,774.0,1230,777.0,1240,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd00090,AG-426-E17_a5_gnd00090,AG-426-E17_a5_gnd00000,0.9918802122015852,0.9999513495715722,0.9999556933598248,0.81,"(0.99, 1.0]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd001,99.09628767123287,0.5802071531493056,1241,99.183,1240,778,1241,778,10.0,70,40.0,101,72.0,156,129.0,239,184.0,313,461.0,771,663.0,1070,745.0,1187,772.0,1232,775.0,1238,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd001,AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd001,0.9909812820512772,0.9999417932374168,0.9999417932374168,0.9,"(0.99, 1.0]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd002,98.18249758454105,0.9760225945905644,1242,98.307,1242,778,1241,778,2.0,46,4.0,48,8.0,53,19.0,66,24.0,77,128.0,237,300.0,506,480.0,781,609.0,968,686.0,1091,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd002,AG-426-E17_a5_gnd002,AG-426-E17_a5_gnd00000,0.9819177807250198,0.9998792426865808,0.9998792426865808,1.81,"(0.98, 0.99]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd003,97.28740597255852,1.3813498785286025,1239,97.447,1239,779,1241,778,0.0,35,1.0,36,1.0,38,5.0,43,7.0,50,42.0,97,121.0,217,232.0,386,373.0,605,496.0,798,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd003,AG-426-E17_a5_gnd003,AG-426-E17_a5_gnd00000,0.9728512201591532,0.9997949731944828,0.9997949731944828,2.71,"(0.97, 0.98]"
AG-426-E17_a5_gnd00000,AG-426-E17_a5_gnd004,96.41082429149797,1.7741967399414462,1235,96.623,1237,777,1241,778,0.0,34,0.0,35,1.0,36,1.0,36,2.0,38,15.0,61,53.0,123,122.0,222,199.0,348,287.0,486,AG-426-E17_a5_gnd00000_AG-426-E17_a5_gnd004,AG-426-E17_a5_gnd004,AG-426-E17_a5_gnd00000,0.9638491600353676,0.999687247245821,0.999687247245821,3.62,"(0.96, 0.97]"
