qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00005,99.91385399853266,1.0263845517760846,1363,100.0,1362,857,1362,857,660,1092,809,1264,841,1328,854,1348,857,1357,857,1361,857,1361,857,1361,857,1361,857,1361,AG-390-N04_a5_gnd00000_AG-390-N04_a5_gnd00005,AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00005,0.9995564280331612,0.999941837357865,0.999941837357865,0.04,"(0.99, 1.0]"
AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00010,99.87023550990462,1.026705749275653,1363,100.0,1362,857,1362,857,495,859,731,1150,798,1265,833,1315,846,1339,857,1361,857,1361,857,1361,857,1361,857,1361,AG-390-N04_a5_gnd00000_AG-390-N04_a5_gnd00010,AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00010,0.9991118914845568,0.9999388546582684,0.9999388546582684,0.09,"(0.99, 1.0]"
AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00020,99.77749999999999,1.0341310892946287,1362,99.846,1361,857,1362,857,268,495,528,822,680,1079,774,1213,816,1283,853,1353,857,1360,857,1360,857,1360,857,1360,AG-390-N04_a5_gnd00000_AG-390-N04_a5_gnd00020,AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00020,0.9982195478523044,0.9999351262837726,0.9999351262837726,0.18,"(0.99, 1.0]"
AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00030,99.68268355359766,1.038620497015003,1362,99.7585,1362,857,1362,857,173,347,346,568,510,828,637,1009,725,1152,848,1342,857,1355,857,1360,857,1360,857,1360,AG-390-N04_a5_gnd00000_AG-390-N04_a5_gnd00030,AG-390-N04_a5_gnd00030,AG-390-N04_a5_gnd00000,0.997333240391862,0.9999328892590752,0.9999328892590752,0.27,"(0.99, 1.0]"
AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00040,99.59251063829788,1.0406094687810112,1363,99.667,1363,857,1362,857,93,241,237,411,356,628,485,800,598,963,839,1327,856,1357,857,1361,857,1361,857,1361,AG-390-N04_a5_gnd00000_AG-390-N04_a5_gnd00040,AG-390-N04_a5_gnd00040,AG-390-N04_a5_gnd00000,0.9964382366239618,0.9999135017116968,0.9999135017116968,0.36,"(0.99, 1.0]"
AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00050,99.51781057268722,0.7917294080942443,1362,99.57,1362,857,1362,857,73,185,181,311,277,492,396,639,488,806,805,1266,855,1352,857,1358,857,1361,857,1361,AG-390-N04_a5_gnd00000_AG-390-N04_a5_gnd00050,AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00050,0.9955576036171792,0.9999135017116968,0.9999135017116968,0.44,"(0.99, 1.0]"
AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00060,99.40525256975036,1.087714120606848,1362,99.502,1361,858,1362,857,38,126,128,229,207,370,335,533,424,685,752,1185,847,1331,857,1354,857,1359,857,1360,AG-390-N04_a5_gnd00000_AG-390-N04_a5_gnd00060,AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00060,0.9946721250941944,0.9999187214359908,0.9999187214359908,0.53,"(0.99, 1.0]"
AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00070,99.31297723935388,1.10112711218512,1362,99.403,1364,856,1362,857,35,110,93,175,149,294,235,421,308,542,689,1106,826,1309,846,1344,855,1356,856,1359,AG-390-N04_a5_gnd00000_AG-390-N04_a5_gnd00070,AG-390-N04_a5_gnd00070,AG-390-N04_a5_gnd00000,0.9937888696307408,0.9998985882137134,0.9998985882137134,0.62,"(0.99, 1.0]"
AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00080,99.25929537105071,0.4727426402052904,1361,99.339,1363,857,1362,857,22,89,57,128,107,217,165,304,257,457,651,1021,806,1268,845,1339,854,1354,857,1360,AG-390-N04_a5_gnd00000_AG-390-N04_a5_gnd00080,AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00080,0.9929052599849248,0.99988367471573,0.99988367471573,0.71,"(0.99, 1.0]"
AG-390-N04_a5_gnd00000,AG-390-N04_a5_gnd00090,99.13218048422598,1.1340903875128763,1363,99.225,1363,858,1362,857,9,80,47,122,83,202,144,288,204,382,571,920,774,1227,841,1329,852,1352,855,1357,AG-390-N04_a5_gnd00000_AG-390-N04_a5_gnd00090,AG-390-N04_a5_gnd00090,AG-390-N04_a5_gnd00000,0.9920420949510134,0.9998933684894192,0.9998933684894192,0.8,"(0.99, 1.0]"
