qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00005,99.95401630434783,0.08302523304484372,1288,100.0,1290,817,1289,818,617,1029,791,1221,810,1257,816,1278,817,1286,817,1288,817,1288,817,1288,817,1288,817,1288,AG-893-F11_a22_gnd00000_AG-893-F11_a22_gnd00005,AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00005,0.99955186643836,0.999997479025492,0.999997479025492,0.04,"(0.99, 1.0]"
AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00010,99.9120909090909,0.11497718471237012,1287,99.96,1288,817,1289,818,479,814,697,1086,773,1209,810,1262,817,1281,817,1287,817,1287,817,1287,817,1287,817,1287,AG-893-F11_a22_gnd00000_AG-893-F11_a22_gnd00010,AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00010,0.9990970034246636,0.9999907564268044,0.9999907564268044,0.09,"(0.99, 1.0]"
AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00020,99.82161335403727,0.1665523931097682,1288,99.8455,1291,818,1289,818,245,475,492,787,636,1007,752,1161,793,1233,818,1288,818,1288,818,1288,818,1288,818,1288,AG-893-F11_a22_gnd00000_AG-893-F11_a22_gnd00020,AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00020,0.9981945291095948,0.9999932774013124,0.9999932774013124,0.18,"(0.99, 1.0]"
AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00030,99.72476827371695,0.22188101229088658,1286,99.7575,1288,817,1289,818,129,283,326,512,494,786,629,980,704,1098,816,1276,817,1286,817,1286,817,1286,817,1286,AG-893-F11_a22_gnd00000_AG-893-F11_a22_gnd00030,AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00030,0.9972708304794512,0.9999924370764764,0.9999924370764764,0.27,"(0.99, 1.0]"
AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00040,99.63533540372671,0.2627537883772513,1288,99.65950000000001,1289,818,1289,818,62,190,208,348,336,563,493,755,623,958,810,1257,818,1285,818,1287,818,1288,818,1288,AG-893-F11_a22_gnd00000_AG-893-F11_a22_gnd00040,AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00040,0.9963783818493116,0.9999773112294288,0.9999773112294288,0.36,"(0.99, 1.0]"
AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00050,99.55048795648796,0.2906063023896565,1287,99.572,1291,817,1289,818,41,147,122,237,220,400,358,585,464,756,801,1244,816,1282,817,1286,817,1287,817,1287,AG-893-F11_a22_gnd00000_AG-893-F11_a22_gnd00050,AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00050,0.9954584332191708,0.9999705886307412,0.9999705886307412,0.45,"(0.99, 1.0]"
AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00060,99.44423369565217,0.3306808928269293,1288,99.4815,1291,815,1289,818,20,97,71,150,151,279,259,427,366,604,751,1176,811,1274,815,1287,815,1288,815,1288,AG-893-F11_a22_gnd00000_AG-893-F11_a22_gnd00060,AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00060,0.9945476626712264,0.999945378885662,0.999945378885662,0.55,"(0.99, 1.0]"
AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00070,99.36088793774319,0.3636236477653818,1285,99.378,1289,817,1289,818,10,88,57,136,101,219,189,333,277,475,703,1098,812,1262,817,1282,817,1285,817,1285,AG-893-F11_a22_gnd00000_AG-893-F11_a22_gnd00070,AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00070,0.9936354965753356,0.9999655466817252,0.9999655466817252,0.64,"(0.99, 1.0]"
AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00080,99.2694498834499,0.3934752255530377,1287,99.299,1289,818,1289,818,7,71,34,98,68,163,121,245,190,344,633,994,791,1238,816,1281,818,1285,818,1287,AG-893-F11_a22_gnd00000_AG-893-F11_a22_gnd00080,AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00080,0.9927554195205412,0.9999571434333656,0.9999571434333656,0.72,"(0.99, 1.0]"
AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00090,99.17771794871794,0.4255707434848536,1287,99.202,1288,818,1289,818,5,64,19,78,42,120,91,187,142,276,566,896,784,1212,813,1273,818,1284,818,1287,AG-893-F11_a22_gnd00000_AG-893-F11_a22_gnd00090,AG-893-F11_a22_gnd00000,AG-893-F11_a22_gnd00090,0.9918518065068438,0.999947059535334,0.999947059535334,0.81,"(0.99, 1.0]"
