qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00005,99.9535684423466,0.08662071527748628,1483,100.0,1485,980,1486,980,749,1181,940,1393,973,1451,979,1470,980,1479,980,1483,980,1483,980,1483,980,1483,980,1483,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd00005,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00005,0.9995510124724912,0.9999848003416304,0.9999848003416304,0.04,"(0.99, 1.0]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00010,99.90847471341876,0.12159539387760232,1483,99.948,1485,980,1486,980,579,929,847,1240,917,1378,964,1442,974,1470,980,1483,980,1483,980,1483,980,1483,980,1483,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd00010,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00010,0.9991154292002996,0.9999819051686076,0.9999819051686076,0.09,"(0.99, 1.0]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00020,99.81960309973046,0.16979658455118343,1484,99.8365,1486,980,1486,980,278,521,565,869,761,1173,897,1349,948,1427,980,1479,980,1484,980,1484,980,1484,980,1484,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd00020,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00020,0.9982136096845255,0.9999775624090734,0.9999775624090734,0.18,"(0.99, 1.0]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00030,99.71732906271072,0.21696006930229733,1483,99.741,1485,980,1486,980,144,297,360,553,549,860,728,1106,850,1275,977,1471,980,1482,980,1483,980,1483,980,1483,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd00030,AG-891-I18_a22_gnd00030,AG-891-I18_a22_gnd00000,0.9972869919295684,0.999966705510238,0.999966705510238,0.27,"(0.99, 1.0]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00040,99.63349155975692,0.24909093116676312,1481,99.66,1483,980,1486,980,66,186,227,362,394,633,590,904,736,1110,969,1455,980,1480,980,1480,980,1481,980,1481,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd00040,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00040,0.9964288774761516,0.9999652579237268,0.9999652579237268,0.36,"(0.99, 1.0]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00050,99.54035155195682,0.28235885892541085,1482,99.563,1485,979,1486,980,36,139,127,241,239,429,392,648,558,891,955,1425,979,1475,979,1481,979,1482,979,1482,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd00050,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00050,0.9955229126925832,0.999962362750704,0.999962362750704,0.45,"(0.99, 1.0]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00060,99.44067994598244,0.3321607803198615,1481,99.477,1485,980,1486,980,21,106,81,170,157,300,303,481,450,698,902,1345,974,1460,980,1478,980,1481,980,1481,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd00060,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00060,0.99460261188554,0.9999507820586128,0.9999507820586128,0.54,"(0.99, 1.0]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00070,99.34599122807018,0.36482534265794403,1482,99.384,1484,979,1486,980,6,83,48,126,105,213,211,346,327,518,831,1241,968,1448,979,1478,979,1481,979,1482,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd00070,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00070,0.99370511371973,0.9999413727462888,0.9999413727462888,0.63,"(0.99, 1.0]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00080,99.26083783783784,0.3800036235913857,1480,99.29400000000001,1482,979,1486,980,12,73,29,91,61,155,139,260,219,384,758,1149,953,1432,978,1475,979,1479,979,1480,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd00080,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00080,0.9927844827586154,0.9999399251597774,0.9999399251597774,0.72,"(0.99, 1.0]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd00090,99.15525878378378,0.42636684700584165,1480,99.187,1483,980,1486,980,5,62,18,75,35,110,86,178,149,283,667,1013,931,1394,970,1460,978,1474,980,1478,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd00090,AG-891-I18_a22_gnd00090,AG-891-I18_a22_gnd00000,0.991873528980186,0.9999392013665216,0.9999392013665216,0.81,"(0.99, 1.0]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd001,99.08774797297298,0.4488554078348721,1480,99.111,1483,979,1486,980,7,73,16,82,34,113,73,165,124,237,568,895,889,1346,969,1460,977,1476,978,1479,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd001,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd001,0.9910124137931012,0.999924001708152,0.999924001708152,0.9,"(0.99, 1.0]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd002,98.1723598919649,0.7060443334491563,1481,98.179,1483,979,1486,980,1,35,1,36,2,40,2,43,4,52,63,162,253,446,578,913,819,1242,925,1401,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd002,AG-891-I18_a22_gnd002,AG-891-I18_a22_gnd00000,0.9819828906823154,0.99989070721839,0.99989070721839,1.8,"(0.98, 0.99]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd003,97.23343640054127,0.9664461766023117,1478,97.2755,1486,980,1486,980,1,32,1,32,1,33,1,34,1,35,5,49,31,105,130,271,340,564,578,913,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd003,AG-891-I18_a22_gnd003,AG-891-I18_a22_gnd00000,0.9730234336023476,0.9997850334030588,0.9997850334030588,2.7,"(0.97, 0.98]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd004,96.3150224489796,1.1807377389043516,1470,96.356,1484,983,1486,980,1,32,1,32,1,32,1,32,1,32,1,36,4,45,24,80,77,181,193,364,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd004,AG-891-I18_a22_gnd004,AG-891-I18_a22_gnd00000,0.964025744680854,0.99973943442795,0.99973943442795,3.6,"(0.96, 0.97]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd005,95.38594965986394,1.4543503183150686,1470,95.4355,1485,981,1486,980,1,32,1,32,1,32,1,32,1,33,1,33,1,36,1,44,20,76,52,139,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd005,AG-891-I18_a22_gnd005,AG-891-I18_a22_gnd00000,0.9549414893617032,0.9995859902577428,0.9995888854307656,4.51,"(0.95, 0.96]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd006,94.46694322845417,1.6398561543333097,1462,94.504,1486,981,1486,980,1,32,1,32,1,32,1,32,1,32,1,33,1,33,2,35,2,39,9,53,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd006,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd006,0.9460217754952314,0.9995136109321732,0.9995136109321732,5.4,"(0.94, 0.95]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd007,93.57508852005533,1.8749970202826498,1446,93.545,1484,980,1486,980,1,32,1,32,1,32,1,32,1,32,1,33,1,33,1,34,2,35,5,45,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd007,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd007,0.9369264783565652,0.9994419553998596,0.9994419553998596,6.31,"(0.93, 0.94]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd008,92.67709236111112,2.1390303195451157,1440,92.697,1479,978,1486,980,1,32,1,32,1,32,1,32,1,32,1,33,1,33,1,33,1,33,2,36,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd008,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd008,0.9280048275862072,0.999244359841055,0.999244359841055,7.2,"(0.92, 0.93]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd009,91.82815274803711,2.2311239994534344,1401,91.696,1486,977,1486,980,1,32,1,32,1,32,1,32,1,32,1,33,1,33,1,33,1,33,1,33,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd009,AG-891-I18_a22_gnd009,AG-891-I18_a22_gnd00000,0.919027505502568,0.9991813898278096,0.9991857325873438,8.1,"(0.91, 0.92]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd010,90.9700162241888,2.4597130267383474,1356,90.955,1479,981,1486,980,1,32,1,32,1,32,1,32,1,32,1,32,1,33,1,33,1,33,1,33,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd010,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd010,0.9098567131327966,0.9991024963629388,0.9991024963629388,9.01,"(0.9, 0.91]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd011,90.2362968388589,2.65778485876708,1297,90.138,1483,977,1486,980,1,32,1,32,1,32,1,32,1,32,1,32,1,33,1,33,1,33,1,34,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd011,AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd011,0.9010271386647116,0.9988477211369344,0.9988506163099572,9.9,"(0.9, 0.91]"
AG-891-I18_a22_gnd00000,AG-891-I18_a22_gnd012,89.32499764150943,2.909110182561393,1272,89.19,1485,978,1486,980,1,32,1,32,1,32,1,32,1,32,1,32,1,33,1,33,1,33,1,33,AG-891-I18_a22_gnd00000_AG-891-I18_a22_gnd012,AG-891-I18_a22_gnd012,AG-891-I18_a22_gnd00000,0.8920582098312534,0.998564717973958,0.9985705083200036,10.79,"(0.89, 0.9]"
