qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00005,99.9527893939394,0.08670640749371616,1320,100.0,1321,839,1320,839,634,1053,807,1243,831,1301,837,1310,839,1314,839,1320,839,1320,839,1320,839,1320,839,1320,AG-894-C14_a22_gnd00000_AG-894-C14_a22_gnd00005,AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00005,0.99954851170569,0.999969551835942,0.999969551835942,0.05,"(0.99, 1.0]"
AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00010,99.91031993934799,0.11736205535704379,1319,99.942,1321,838,1320,839,473,815,732,1124,795,1241,832,1294,837,1308,838,1318,838,1319,838,1319,838,1319,838,1319,AG-894-C14_a22_gnd00000_AG-894-C14_a22_gnd00010,AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00010,0.99909119565218,0.999967905989236,0.999967905989236,0.09,"(0.99, 1.0]"
AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00020,99.81405530303032,0.1803400270874026,1320,99.8375,1322,838,1320,839,247,477,484,766,655,1031,762,1176,804,1248,838,1318,838,1319,838,1320,838,1320,838,1320,AG-894-C14_a22_gnd00000_AG-894-C14_a22_gnd00020,AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00020,0.998151730769235,0.9999637913724716,0.9999637913724716,0.18,"(0.99, 1.0]"
AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00030,99.72272479150872,0.2172983255592043,1319,99.746,1324,839,1320,839,124,287,321,513,481,791,619,984,715,1125,837,1309,838,1318,838,1319,838,1319,838,1319,AG-894-C14_a22_gnd00000_AG-894-C14_a22_gnd00030,AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00030,0.9972912541806018,0.9999555621389424,0.9999555621389424,0.27,"(0.99, 1.0]"
AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00040,99.62583169067476,0.2617613512999814,1319,99.653,1321,838,1320,839,64,189,174,312,319,538,489,781,613,978,828,1292,838,1318,838,1318,838,1319,838,1319,AG-894-C14_a22_gnd00000_AG-894-C14_a22_gnd00040,AG-894-C14_a22_gnd00040,AG-894-C14_a22_gnd00000,0.9963787207357812,0.9999547392155894,0.9999547392155894,0.36,"(0.99, 1.0]"
AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00050,99.52935378787879,0.31629216992508796,1320,99.56649999999999,1321,839,1320,839,41,142,119,232,220,395,362,593,481,778,803,1243,835,1308,839,1318,839,1320,839,1320,AG-894-C14_a22_gnd00000_AG-894-C14_a22_gnd00050,AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00050,0.9954981772575178,0.9999440412120016,0.9999440412120016,0.45,"(0.99, 1.0]"
AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00060,99.44860879454131,0.32151095075475156,1319,99.471,1322,839,1320,839,20,106,79,170,141,289,238,431,341,603,770,1212,836,1311,838,1319,838,1319,838,1319,AG-894-C14_a22_gnd00000_AG-894-C14_a22_gnd00060,AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00060,0.9945753929765796,0.999930051515002,0.999930051515002,0.54,"(0.99, 1.0]"
AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00070,99.35377558756635,0.3785753499365798,1319,99.376,1324,840,1320,839,8,90,46,132,101,227,174,326,272,473,717,1123,826,1285,838,1314,839,1318,839,1318,AG-894-C14_a22_gnd00000_AG-894-C14_a22_gnd00070,AG-894-C14_a22_gnd00070,AG-894-C14_a22_gnd00000,0.9937160451504952,0.9999407495185898,0.9999407495185898,0.63,"(0.99, 1.0]"
AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00080,99.27048142532222,0.4057381658811422,1319,99.306,1321,838,1320,839,9,87,28,107,60,172,123,263,197,388,639,1017,812,1271,838,1314,838,1319,838,1319,AG-894-C14_a22_gnd00000_AG-894-C14_a22_gnd00080,AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00080,0.9928066137123698,0.9999234681281786,0.9999234681281786,0.72,"(0.99, 1.0]"
AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00090,99.1716426403642,0.4418437063120873,1318,99.206,1326,840,1320,839,6,68,23,87,39,125,87,192,154,299,562,901,785,1225,832,1301,839,1316,839,1317,AG-894-C14_a22_gnd00000_AG-894-C14_a22_gnd00090,AG-894-C14_a22_gnd00000,AG-894-C14_a22_gnd00090,0.9919331856187256,0.9999119472012375,0.9999119472012375,0.81,"(0.99, 1.0]"
