qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00005,99.95350183150182,0.09241230782425944,1365,100.0,1367,871,1367,871,681,1104,831,1274,860,1332,870,1348,871,1357,871,1365,871,1365,871,1365,871,1365,871,1365,AG-891-G05_a5_gnd00000_AG-891-G05_a5_gnd00005,AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00005,0.9995457993474748,0.9999380049177398,0.9999380049177398,0.05,"(0.99, 1.0]"
AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00010,99.90904468864468,0.1361020626657481,1365,100.0,1368,871,1367,871,525,879,746,1137,814,1265,854,1317,865,1345,871,1363,871,1365,871,1365,871,1365,871,1365,AG-891-G05_a5_gnd00000_AG-891-G05_a5_gnd00010,AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00010,0.9991152120717828,0.999934784393986,0.999934784393986,0.09,"(0.99, 1.0]"
AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00020,99.81374853372435,0.19565166380288884,1364,99.852,1366,871,1367,871,288,532,538,825,680,1061,775,1181,820,1267,869,1359,871,1364,871,1364,871,1364,871,1364,AG-891-G05_a5_gnd00000_AG-891-G05_a5_gnd00020,AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00020,0.998205701468193,0.9999339792630476,0.9999339792630476,0.18,"(0.99, 1.0]"
AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00030,99.72685777450258,0.26327620952215486,1357,99.776,1362,870,1367,871,185,381,384,612,525,846,661,1020,740,1140,857,1330,868,1354,870,1356,870,1356,870,1357,AG-891-G05_a5_gnd00000_AG-891-G05_a5_gnd00030,AG-891-G05_a5_gnd00030,AG-891-G05_a5_gnd00000,0.9973039722675372,0.9999251228227246,0.9999251228227246,0.27,"(0.99, 1.0]"
AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00040,99.6323750915751,0.3080585692316699,1365,99.683,1368,870,1367,871,124,278,262,436,392,646,534,833,636,995,840,1305,867,1357,869,1363,870,1365,870,1365,AG-891-G05_a5_gnd00000_AG-891-G05_a5_gnd00040,AG-891-G05_a5_gnd00040,AG-891-G05_a5_gnd00000,0.9964077895595402,0.9999210971680323,0.9999210971680323,0.36,"(0.99, 1.0]"
AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00050,99.54490322580645,0.35960556694155105,1364,99.6015,1368,871,1367,871,65,213,188,352,288,514,419,683,525,852,809,1253,863,1346,871,1361,871,1364,871,1364,AG-891-G05_a5_gnd00000_AG-891-G05_a5_gnd00050,AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00050,0.99552358890701,0.9999162663824016,0.9999162663824016,0.45,"(0.99, 1.0]"
AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00060,99.44855457227138,0.3982850292784607,1356,99.51050000000001,1361,871,1367,871,43,155,118,236,204,381,317,528,424,694,766,1178,852,1320,870,1352,870,1355,870,1356,AG-891-G05_a5_gnd00000_AG-891-G05_a5_gnd00060,AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00060,0.9946125285481195,0.9999082150730172,0.9999082150730172,0.54,"(0.99, 1.0]"
AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00070,99.35535698447895,0.4423233998686623,1353,99.425,1358,870,1367,871,30,114,105,196,177,317,272,449,351,578,690,1074,844,1292,869,1342,870,1353,870,1353,AG-891-G05_a5_gnd00000_AG-891-G05_a5_gnd00070,AG-891-G05_a5_gnd00070,AG-891-G05_a5_gnd00000,0.9937167536704672,0.9998993586326944,0.9998993586326944,0.63,"(0.99, 1.0]"
AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00080,99.25538523985239,0.4995474339615271,1355,99.336,1361,871,1367,871,20,106,67,156,116,243,193,342,282,473,635,991,817,1251,858,1329,868,1351,870,1354,AG-891-G05_a5_gnd00000_AG-891-G05_a5_gnd00080,AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00080,0.9927956688417569,0.9999106304658326,0.9999106304658326,0.72,"(0.99, 1.0]"
AG-891-G05_a5_gnd00000,AG-891-G05_a5_gnd00090,99.17398595713229,0.5267294371407211,1353,99.237,1358,870,1367,871,18,96,56,136,95,207,157,286,226,386,576,904,789,1217,853,1313,867,1344,869,1350,AG-891-G05_a5_gnd00000_AG-891-G05_a5_gnd00090,AG-891-G05_a5_gnd00090,AG-891-G05_a5_gnd00000,0.9919233768352312,0.9999009688945714,0.9999009688945714,0.81,"(0.99, 1.0]"
