qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00005,99.94236702954899,0.31694677499634827,1286,100.0,1286,802,1286,802,636,1049,771,1201,798,1256,802,1276,802,1280,802,1284,802,1284,802,1284,802,1284,802,1284,AG-917-K06_a22_gnd00000_AG-917-K06_a22_gnd00005,AG-917-K06_a22_gnd00005,AG-917-K06_a22_gnd00000,0.9995526190476226,0.9999831868204848,0.9999831868204848,0.04,"(0.99, 1.0]"
AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00010,99.89924087024087,0.3266652770217287,1287,99.957,1287,802,1286,802,464,801,713,1104,777,1221,794,1253,800,1273,802,1284,802,1285,802,1285,802,1285,802,1285,AG-917-K06_a22_gnd00000_AG-917-K06_a22_gnd00010,AG-917-K06_a22_gnd00010,AG-917-K06_a22_gnd00000,0.9991118027210938,0.9999806648435576,0.9999806648435576,0.09,"(0.99, 1.0]"
AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00020,99.80492217898832,0.35165490621758294,1285,99.842,1285,802,1286,802,239,466,482,775,626,1011,739,1163,766,1215,802,1278,802,1283,802,1283,802,1283,802,1283,AG-917-K06_a22_gnd00000_AG-917-K06_a22_gnd00020,AG-917-K06_a22_gnd00020,AG-917-K06_a22_gnd00000,0.9982252125850384,0.9999705769358485,0.9999705769358485,0.18,"(0.99, 1.0]"
AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00030,99.71585547785547,0.3722341224654059,1287,99.76,1287,802,1286,802,112,280,311,509,495,802,626,987,702,1112,802,1271,802,1283,802,1285,802,1285,802,1285,AG-917-K06_a22_gnd00000_AG-917-K06_a22_gnd00030,AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00030,0.9973288180272109,0.999965532981994,0.999965532981994,0.27,"(0.99, 1.0]"
AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00040,99.62244945567652,0.39671093693292203,1286,99.659,1286,802,1286,802,69,209,202,358,330,557,468,756,583,937,793,1256,801,1281,802,1283,802,1284,802,1284,AG-917-K06_a22_gnd00000_AG-917-K06_a22_gnd00040,AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00040,0.9964184523809486,0.9999630110050668,0.9999630110050668,0.36,"(0.99, 1.0]"
AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00050,99.53838880248834,0.40809753507137025,1286,99.5755,1286,802,1286,802,35,137,121,229,220,397,371,592,496,791,782,1235,801,1278,802,1283,802,1284,802,1284,AG-917-K06_a22_gnd00000_AG-917-K06_a22_gnd00050,AG-917-K06_a22_gnd00050,AG-917-K06_a22_gnd00000,0.9955400255101972,0.999957967051212,0.999957967051212,0.45,"(0.99, 1.0]"
AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00060,99.44793852140077,0.43593190912688273,1285,99.482,1285,802,1286,802,19,111,78,172,150,285,260,441,358,607,743,1173,798,1270,802,1280,802,1283,802,1283,AG-917-K06_a22_gnd00000_AG-917-K06_a22_gnd00060,AG-917-K06_a22_gnd00060,AG-917-K06_a22_gnd00000,0.9946325765306032,0.9999571263922364,0.9999571263922364,0.54,"(0.99, 1.0]"
AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00070,99.34166718507,0.47902654334164246,1286,99.383,1288,802,1286,802,18,105,45,133,84,207,164,320,255,465,689,1076,793,1256,802,1280,802,1283,802,1283,AG-917-K06_a22_gnd00000_AG-917-K06_a22_gnd00070,AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00070,0.9937210289115578,0.9999461978255516,0.9999461978255516,0.63,"(0.99, 1.0]"
AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00080,99.2581090342679,0.4855720146376016,1284,99.285,1286,802,1286,802,5,76,40,112,75,169,135,253,194,357,626,993,780,1232,800,1276,802,1282,802,1282,AG-917-K06_a22_gnd00000_AG-917-K06_a22_gnd00080,AG-917-K06_a22_gnd00080,AG-917-K06_a22_gnd00000,0.9928089285714232,0.9999453571665756,0.9999453571665756,0.72,"(0.99, 1.0]"
AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00090,99.16530350194552,0.5192851002016745,1285,99.198,1286,802,1286,802,7,76,24,93,43,132,86,190,127,255,576,902,775,1204,800,1266,802,1282,802,1282,AG-917-K06_a22_gnd00000_AG-917-K06_a22_gnd00090,AG-917-K06_a22_gnd00000,AG-917-K06_a22_gnd00090,0.9919512244897912,0.9999411538716968,0.9999411538716968,0.8,"(0.99, 1.0]"
