qsag,ssag,mean_pident,stdev_pident,total_hits,median_pident,sgene_count,sgene_count_500-1500bp,qgene_count,qgene_count_500-1500bp,99.9_pid_500-1500bp_orthologs,99.9_pid_orthologs,99.8_pid_500-1500bp_orthologs,99.8_pid_orthologs,99.7_pid_500-1500bp_orthologs,99.7_pid_orthologs,99.6_pid_500-1500bp_orthologs,99.6_pid_orthologs,99.5_pid_500-1500bp_orthologs,99.5_pid_orthologs,99_pid_500-1500bp_orthologs,99_pid_orthologs,98.5_pid_500-1500bp_orthologs,98.5_pid_orthologs,98_pid_500-1500bp_orthologs,98_pid_orthologs,97.5_pid_500-1500bp_orthologs,97.5_pid_orthologs,97_pid_500-1500bp_orthologs,97_pid_orthologs,pair,Genome A,Genome B,ani,ani_aln_cov_ab,ani_aln_cov_ba,GND,ani_bin
AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00005,99.95426296633303,0.08378442392731528,1099,100.0,1100,700,1101,700,539,882,668,1029,691,1079,700,1095,700,1097,700,1099,700,1099,700,1099,700,1099,700,1099,AG-894-K15_a22_gnd00000_AG-894-K15_a22_gnd00005,AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00005,0.9995521010901908,0.9999703942304276,0.9999703942304276,0.04,"(0.99, 1.0]"
AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00010,99.90774727272726,0.1284687509290012,1100,99.945,1101,700,1101,700,401,680,608,923,667,1036,691,1070,697,1085,700,1098,700,1100,700,1100,700,1100,700,1100,AG-894-K15_a22_gnd00000_AG-894-K15_a22_gnd00010,AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00010,0.9991171555996068,0.9999684205124562,0.9999684205124562,0.09,"(0.99, 1.0]"
AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00020,99.82047818181817,0.17911488090284516,1100,99.85,1101,700,1101,700,224,418,418,665,549,871,634,985,669,1037,700,1099,700,1100,700,1100,700,1100,700,1100,AG-894-K15_a22_gnd00000_AG-894-K15_a22_gnd00020,AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00020,0.9982432705649176,0.999961512499556,0.999961512499556,0.18,"(0.99, 1.0]"
AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00030,99.72691621129326,0.22628173622497003,1098,99.758,1099,700,1101,700,99,247,274,449,415,668,535,835,605,948,699,1090,700,1096,700,1098,700,1098,700,1098,AG-894-K15_a22_gnd00000_AG-894-K15_a22_gnd00030,AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00030,0.9973725768087206,0.9999575650636128,0.9999575650636128,0.26,"(0.99, 1.0]"
AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00040,99.6353939945405,0.26074341734870055,1099,99.653,1101,700,1101,700,59,174,161,287,268,476,399,647,507,811,693,1073,699,1096,700,1099,700,1099,700,1099,AG-894-K15_a22_gnd00000_AG-894-K15_a22_gnd00040,AG-894-K15_a22_gnd00040,AG-894-K15_a22_gnd00000,0.9964669772051498,0.9999575650636128,0.9999575650636128,0.35,"(0.99, 1.0]"
AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00050,99.54618380345768,0.28034886682970417,1099,99.55,1100,699,1101,700,26,121,88,190,160,323,280,483,380,639,681,1063,696,1093,699,1099,699,1099,699,1099,AG-894-K15_a22_gnd00000_AG-894-K15_a22_gnd00050,AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00050,0.9956211793855244,0.999949670191727,0.999949670191727,0.44,"(0.99, 1.0]"
AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00060,99.44258780709735,0.32392268450088296,1099,99.458,1100,700,1101,700,12,94,53,136,107,217,201,341,292,485,655,1013,695,1087,699,1098,700,1099,700,1099,AG-894-K15_a22_gnd00000_AG-894-K15_a22_gnd00060,AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00060,0.9946778493557908,0.999937827883898,0.999937827883898,0.53,"(0.99, 1.0]"
AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00070,99.3548131267092,0.35869048209329585,1097,99.381,1099,699,1101,700,9,73,38,103,77,170,136,255,215,383,602,935,695,1075,699,1095,699,1097,699,1097,AG-894-K15_a22_gnd00000_AG-894-K15_a22_gnd00070,AG-894-K15_a22_gnd00070,AG-894-K15_a22_gnd00000,0.9938126362735316,0.9999249987170832,0.9999249987170832,0.62,"(0.99, 1.0]"
AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00080,99.25418579234973,0.41400571834305433,1098,99.284,1101,700,1101,700,9,69,26,87,59,138,112,205,155,289,531,835,675,1051,699,1088,700,1096,700,1098,AG-894-K15_a22_gnd00000_AG-894-K15_a22_gnd00080,AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00080,0.9929089990089156,0.999922038140126,0.999922038140126,0.71,"(0.99, 1.0]"
AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00090,99.17430054644808,0.42857869959895173,1098,99.1955,1099,698,1101,700,3,63,7,68,21,102,55,150,112,234,492,767,654,1020,695,1085,698,1098,698,1098,AG-894-K15_a22_gnd00000_AG-894-K15_a22_gnd00090,AG-894-K15_a22_gnd00000,AG-894-K15_a22_gnd00090,0.9920649752229898,0.9999289461530264,0.9999289461530264,0.79,"(0.99, 1.0]"
