"GND","100","99.9","99.8","99.7","99.6","99.5","99","98.5","98","97.5","97","95"
40.05,2.3389494644471844e-15,2.3389494644471844e-15,2.4923208591864183e-14,1.448603096058288e-13,1.448603096058288e-13,6.080923049038641e-13,3.6417380988011816e-11,3.1455436185588574e-10,2.9415152902613517e-9,1.1506276053229887e-8,5.330290661532375e-8,2.4652706440101574e-6
39.949999999999996,2.3960946287476066e-15,2.3960946287476066e-15,2.5530138307277952e-14,1.4837636640471607e-13,1.4837636640471607e-13,6.228033731605719e-13,3.728677781184592e-11,3.219886664687234e-10,3.0101021658652642e-9,1.17718323967854e-8,5.451625412365439e-8,2.518679575055359e-6
39.849999999999994,2.4547793339448876e-15,2.4547793339448876e-15,2.615336540183065e-14,1.519865250745172e-13,1.519865250745172e-13,6.379068558289502e-13,3.81790572249321e-11,3.296166654278488e-10,3.0804516999492675e-9,1.2044142864303558e-8,5.576003190204838e-8,2.5733618078540327e-6
39.75,2.515048938106019e-15,2.515048938106019e-15,2.67933684399781e-14,1.556935396841759e-13,1.556935396841759e-13,6.534141993340725e-13,3.9094877744831185e-11,3.374438759713393e-10,3.1526134086327205e-9,1.2323395198653386e-8,5.7035073802898985e-8,2.629350468590857e-6
39.65,2.5769502505591357e-15,2.5769502505591357e-15,2.7450641247158345e-14,1.5950025183362765e-13,1.5950025183362765e-13,6.693372126734689e-13,4.003491846598771e-11,3.45475985956727e-10,3.2266383179337797e-9,1.2609782806517429e-8,5.834223851161366e-8,2.686679617268574e-6
39.55,2.6405315820225266e-15,2.6405315820225266e-15,2.8125693435165685e-14,1.6340959365690242e-13,1.6340959365690242e-13,6.856880798149118e-13,4.0999879753739526e-11,3.5371885955555506e-10,3.302579013450583e-9,1.2903504942733092e-8,5.968241027518882e-8,2.7453842760592374e-6
39.449999999999996,2.7058427965934975e-15,2.7058427965934975e-15,2.881905094695117e-14,1.674245909360086e-13,1.674245909360086e-13,7.02479372549521e-13,4.199048396346463e-11,3.6217854315184594e-10,3.3804896917973793e-9,1.3204766901074082e-8,6.105649975790517e-8,2.8055004585781324e-6
39.349999999999994,2.7729353656708162e-15,2.7729353656708162e-15,2.953125662161699e-14,1.715483663298232e-13,1.715483663298232e-13,7.197240638180479e-13,4.3007476185837866e-11,3.708612714533184e-10,3.4604262138618487e-9,1.3513780211712175e-8,6.246544488548738e-8,2.8670652001116034e-6
39.25,2.8418624238876607e-15,2.8418624238876607e-15,3.026287078040524e-14,1.7578414272255462e-13,1.7578414272255462e-13,7.374355415289674e-13,4.4051625019211186e-11,3.797734738209316e-10,3.542446159952494e-9,1.3830762845609269e-8,6.391021172532207e-8,2.9301165888324883e-6
39.15,2.9126788271351716e-15,2.9126788271351716e-15,3.1014471834515e-14,1.8013524669650992e-13,1.8013524669650992e-13,7.556276228877785e-13,4.512372337017221e-11,3.889217808286347e-10,3.6266088869077796e-9,1.4155939426099487e-8,6.539179539717284e-8,2.9946937980371336e-6
39.05,2.9854412127602366e-15,2.9854412127602366e-15,3.178665691561752e-14,1.846051121341049e-13,1.846051121341049e-13,7.743145692577479e-13,4.622458928338126e-11,3.983130310595876e-10,3.712975587241676e-9,1.4489541447931828e-8,6.691122101552256e-8,3.0608371194400506e-6
38.949999999999996,3.0602080620245693e-15,3.0602080620245693e-15,3.258004252997558e-14,1.8919728395425685e-13,1.8919728395425685e-13,7.935111015731556e-13,4.735506680183011e-11,4.079542781490429e-10,3.8016093504031e-9,1.4831807504054227e-8,6.846954466470936e-8,3.1285879975629283e-6
38.849999999999994,3.137039764916e-15,3.137039764916e-15,3.33952652371126e-14,1.9391542198852607e-13,1.9391542198852607e-13,8.132324163270342e-13,4.85160268587171e-11,4.1785279808329325e-10,3.892575226230169e-9,1.518298352043182e-8,7.006785440808876e-8,3.1979890652563598e-6
38.75,3.215998687406587e-15,3.215998687406587e-15,3.423298235401577e-14,1.987633050025837e-13,1.987633050025837e-13,8.334942021562617e-13,4.970836820217853e-11,4.280160967646191e-10,3.985940290683146e-9,1.5543322999202955e-8,7.170727133247148e-8,3.2690841803944374e-6
